Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.18,16,s,462,0.71,3.54e-06,"rgb(255.0, 179.99999999999997, 179.99999999999997)"
0.18,17,s,433,1.03,0.688,"rgb(248.0, 248.0, 255.0)"
0.18,18,s,405,0.96,0.682,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.18,19,s,403,1.15,0.0518,"rgb(216.0, 216.0, 255.0)"
0.18,20,s,349,0.73,0.000263,"rgb(255.0, 186.0, 186.0)"
0.18,21,s,369,0.87,0.0859,"rgb(255.0, 222.0, 222.0)"
0.18,22,s,333,1.05,0.53,"rgb(242.0, 242.0, 255.0)"
0.18,23,s,353,1.08,0.347,"rgb(234.0, 234.0, 255.0)"
0.18,24,s,296,1.25,0.00835,"rgb(190.0, 190.0, 255.0)"
0.18,26,s,253,0.8,0.0263,"rgb(255.0, 204.0, 204.0)"
0.18,27,s,240,0.87,0.201,"rgb(255.0, 222.0, 222.0)"
0.18,28,s,238,1.04,0.693,"rgb(244.0, 244.0, 255.0)"
0.18,29,s,256,0.85,0.11,"rgb(255.0, 216.0, 216.0)"
0.18,30,s,216,0.78,0.0193,"rgb(255.0, 198.0, 198.0)"
0.18,31,s,220,1.31,0.00556,"rgb(176.0, 176.0, 255.0)"
0.18,32,s,184,0.64,0.000278,"rgb(255.0, 162.0, 162.0)"
0.18,33,s,189,0.87,0.241,"rgb(255.0, 222.0, 222.0)"
0.18,34,s,180,1.06,0.569,"rgb(240.0, 240.0, 255.0)"
0.18,35,s,156,0.93,0.593,"rgb(255.0, 238.0, 238.0)"
0.18,36,s,152,1.17,0.182,"rgb(211.99999999999997, 211.99999999999997, 255.0)"
0.18,37,s,118,0.34,1.27e-10,"rgb(255.0, 86.0, 86.0)"
0.18,38,s,161,1.03,0.811,"rgb(248.0, 248.0, 255.0)"
0.18,39,s,124,0.89,0.428,"rgb(255.0, 226.0, 226.0)"
0.18,40,s,141,1.02,0.848,"rgb(250.0, 250.0, 255.0)"
0.18,41,s,75,0.94,0.863,"rgb(255.0, 240.0, 240.0)"
0.18,42,s,78,0.56,0.00271,"rgb(255.0, 142.0, 142.0)"
0.18,43,s,111,1.34,0.0315,"rgb(168.0, 168.0, 255.0)"
0.18,44,s,101,0.67,0.0151,"rgb(255.0, 170.0, 170.0)"
0.18,46,s,81,1.01,0.867,"rgb(252.0, 252.0, 255.0)"
0.18,47,s,130,2.39,1.54e-12,"rgb(0.0, 0.0, 255.0)"
0.18,48,s,102,1.67,0.000243,"rgb(84.00000000000001, 84.00000000000001, 255.0)"
0.18,49,s,72,0.63,0.0224,"rgb(255.0, 160.0, 160.0)"
0.18,50,s,65,0.61,0.0171,"rgb(255.0, 156.0, 156.0)"
0.18,51,s,127,0.7,0.0126,"rgb(255.0, 178.0, 178.0)"
0.18,52,s,68,0.27,1.81e-08,"rgb(255.0, 68.0, 68.0)"
0.18,53,s,74,0.47,0.000212,"rgb(255.0, 120.0, 120.0)"
0.18,54,s,45,0.57,0.0329,"rgb(255.0, 144.0, 144.0)"
0.18,55,s,46,0.15,5.98e-09,"rgb(255.0, 38.0, 38.0)"
0.18,56,s,64,0.76,0.211,"rgb(255.0, 194.0, 194.0)"
0.18,57,s,60,0.91,0.703,"rgb(255.0, 232.0, 232.0)"
0.18,58,s,93,0.84,0.327,"rgb(255.0, 214.0, 214.0)"
0.18,59,s,61,0.72,0.125,"rgb(255.0, 184.0, 184.0)"
0.18,60,s,56,0.55,0.0111,"rgb(255.0, 140.0, 140.0)"
0.18,61,s,54,0.94,0.919,"rgb(255.0, 240.0, 240.0)"
0.18,62,s,59,0.65,0.0572,"rgb(255.0, 166.0, 166.0)"
0.18,63,s,29,0.48,0.0352,"rgb(255.0, 121.99999999999999, 121.99999999999999)"
0.18,64,s,64,0.81,0.366,"rgb(255.0, 206.0, 206.0)"
0.18,65,s,37,0.25,1.73e-05,"rgb(255.0, 64.0, 64.0)"
0.18,67,s,40,0.42,0.00268,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.18,68,s,32,0.58,0.0907,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.18,69,s,26,0.3,0.00189,"rgb(255.0, 76.0, 76.0)"
0.18,70,s,36,0.72,0.288,"rgb(255.0, 184.0, 184.0)"
0.18,71,s,64,1.19,0.325,"rgb(206.0, 206.0, 255.0)"
0.18,72,s,50,2.69,4.71e-07,"rgb(0.0, 0.0, 255.0)"
0.18,73,s,31,0.44,0.0131,"rgb(255.0, 112.0, 112.0)"
0.18,74,s,27,0.22,0.000142,"rgb(255.0, 56.0, 56.0)"
0.18,75,s,24,0.12,1.02e-05,"rgb(255.0, 30.0, 30.0)"
0.18,76,s,25,0.6,0.17,"rgb(255.0, 152.0, 152.0)"
0.18,77,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.18,78,s,48,0.38,0.000195,"rgb(255.0, 96.0, 96.0)"
0.18,79,s,41,0.66,0.128,"rgb(255.0, 168.0, 168.0)"
0.18,80,s,29,0.05,1.28e-08,"rgb(255.0, 12.0, 12.0)"
0.18,81,s,28,0.51,0.0568,"rgb(255.0, 130.0, 130.0)"
0.18,82,s,32,0.13,5.41e-07,"rgb(255.0, 32.0, 32.0)"
0.18,83,s,32,1.63,0.0479,"rgb(94.0, 94.0, 255.0)"
0.18,84,s,33,0.41,0.00464,"rgb(255.0, 104.0, 104.0)"
0.18,85,s,33,0.82,0.613,"rgb(255.0, 208.0, 208.0)"
0.18,86,s,16,0.18,0.00226,"rgb(255.0, 46.0, 46.0)"
0.18,87,s,35,0.85,0.623,"rgb(255.0, 216.0, 216.0)"
0.18,88,s,34,0.53,0.0377,"rgb(255.0, 134.0, 134.0)"
0.18,89,s,31,0.19,1.09e-05,"rgb(255.0, 48.0, 48.0)"
0.18,90,s,35,0.16,8.03e-07,"rgb(255.0, 40.0, 40.0)"
0.18,91,s,19,0.07,2.43e-05,"rgb(255.0, 16.0, 16.0)"
0.18,92,s,22,0.28,0.00314,"rgb(255.0, 70.0, 70.0)"
0.18,93,s,11,0.48,0.232,"rgb(255.0, 121.99999999999999, 121.99999999999999)"
0.18,94,s,25,0.11,5.17e-06,"rgb(255.0, 28.0, 28.0)"
0.18,95,s,14,0.1,0.00081,"rgb(255.0, 24.0, 24.0)"
0.18,96,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.18,97,s,32,0.66,0.217,"rgb(255.0, 168.0, 168.0)"
0.18,98,s,19,0.59,0.212,"rgb(255.0, 150.0, 150.0)"
0.18,99,s,25,0.32,0.00341,"rgb(255.0, 80.0, 80.0)"
0.19,1,s,1829,0.98,0.657,"rgb(255.0, 250.0, 250.0)"
0.19,3,s,1162,0.78,5.65e-08,"rgb(255.0, 198.0, 198.0)"
0.19,4,s,560,0.6,4.08e-14,"rgb(255.0, 152.0, 152.0)"
0.19,5,s,610,0.92,0.167,"rgb(255.0, 234.0, 234.0)"
0.19,6,s,603,1.07,0.26,"rgb(238.0, 238.0, 255.0)"
0.19,7,s,591,0.68,6.1e-09,"rgb(255.0, 174.0, 174.0)"
0.19,8,s,663,0.8,0.000288,"rgb(255.0, 204.0, 204.0)"
0.19,9,s,657,0.88,0.044,"rgb(255.0, 224.0, 224.0)"
0.19,10,s,620,0.86,0.0184,"rgb(255.0, 220.0, 220.0)"
0.19,12,s,550,0.98,0.797,"rgb(255.0, 250.0, 250.0)"
0.19,13,s,524,1.36,1.32e-06,"rgb(162.0, 162.0, 255.0)"
0.19,14,s,419,0.82,0.00793,"rgb(255.0, 208.0, 208.0)"
0.19,15,s,445,0.92,0.26,"rgb(255.0, 234.0, 234.0)"
0.19,16,s,521,0.86,0.0314,"rgb(255.0, 220.0, 220.0)"
0.19,17,s,404,1.03,0.678,"rgb(248.0, 248.0, 255.0)"
0.19,18,s,413,0.93,0.379,"rgb(255.0, 238.0, 238.0)"
0.19,19,s,392,1.04,0.563,"rgb(244.0, 244.0, 255.0)"
0.19,20,s,361,1.07,0.397,"rgb(238.0, 238.0, 255.0)"
0.19,21,s,327,0.77,0.00335,"rgb(255.0, 195.99999999999997, 195.99999999999997)"
0.19,22,s,331,1.12,0.173,"rgb(224.0, 224.0, 255.0)"
0.19,23,s,320,0.99,0.933,"rgb(255.0, 252.0, 252.0)"
0.19,24,s,287,1.35,0.000466,"rgb(166.0, 166.0, 255.0)"
0.19,26,s,236,0.92,0.413,"rgb(255.0, 234.0, 234.0)"
0.19,27,s,216,1.11,0.269,"rgb(226.0, 226.0, 255.0)"
0.19,28,s,187,0.81,0.081,"rgb(255.0, 206.0, 206.0)"
0.19,29,s,208,0.76,0.0133,"rgb(255.0, 194.0, 194.0)"
0.19,30,s,201,0.86,0.18,"rgb(255.0, 220.0, 220.0)"
0.19,31,s,174,1.21,0.0827,"rgb(202.0, 202.0, 255.0)"
0.19,32,s,166,0.88,0.332,"rgb(255.0, 224.0, 224.0)"
0.19,33,s,181,0.88,0.276,"rgb(255.0, 224.0, 224.0)"
0.19,34,s,176,1.13,0.266,"rgb(222.0, 222.0, 255.0)"
0.19,35,s,124,0.72,0.0263,"rgb(255.0, 184.0, 184.0)"
0.19,36,s,118,1.27,0.0775,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.19,37,s,108,0.72,0.0352,"rgb(255.0, 184.0, 184.0)"
0.19,38,s,125,1.67,6.01e-05,"rgb(84.00000000000001, 84.00000000000001, 255.0)"
0.19,39,s,83,0.76,0.137,"rgb(255.0, 194.0, 194.0)"
0.19,40,s,119,1.43,0.00659,"rgb(144.0, 144.0, 255.0)"
0.19,41,s,58,1.18,0.354,"rgb(208.0, 208.0, 255.0)"
0.19,42,s,65,0.52,0.00265,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.19,43,s,107,1.39,0.0175,"rgb(156.0, 156.0, 255.0)"
0.19,44,s,77,0.72,0.0906,"rgb(255.0, 184.0, 184.0)"
0.19,46,s,69,1.1,0.578,"rgb(230.0, 230.0, 255.0)"
0.19,47,s,71,0.98,1.0,"rgb(255.0, 250.0, 250.0)"
0.19,48,s,92,1.21,0.188,"rgb(202.0, 202.0, 255.0)"
0.19,49,s,72,0.96,0.93,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.19,50,s,50,0.65,0.0773,"rgb(255.0, 166.0, 166.0)"
0.19,51,s,80,0.45,4.89e-05,"rgb(255.0, 113.99999999999999, 113.99999999999999)"
0.19,52,s,70,0.54,0.0028,"rgb(255.0, 138.0, 138.0)"
0.19,53,s,75,0.63,0.0204,"rgb(255.0, 160.0, 160.0)"
0.19,54,s,33,0.55,0.0589,"rgb(255.0, 140.0, 140.0)"
0.19,55,s,30,0.25,0.00017,"rgb(255.0, 64.0, 64.0)"
0.19,56,s,57,0.63,0.0438,"rgb(255.0, 160.0, 160.0)"
0.19,57,s,45,1.11,0.566,"rgb(226.0, 226.0, 255.0)"
0.19,58,s,50,0.32,1.57e-05,"rgb(255.0, 80.0, 80.0)"
0.19,59,s,60,0.85,0.51,"rgb(255.0, 216.0, 216.0)"
0.19,60,s,31,0.52,0.0407,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.19,61,s,59,1.0,1.0,"rgb(254.0, 254.0, 255.0)"
0.19,62,s,42,0.78,0.376,"rgb(255.0, 198.0, 198.0)"
0.19,63,s,50,1.49,0.0448,"rgb(130.0, 130.0, 255.0)"
0.19,64,s,43,0.91,0.821,"rgb(255.0, 232.0, 232.0)"
0.19,65,s,37,0.47,0.012,"rgb(255.0, 120.0, 120.0)"
0.19,67,s,39,0.44,0.00445,"rgb(255.0, 112.0, 112.0)"
0.19,68,s,25,0.71,0.396,"rgb(255.0, 179.99999999999997, 179.99999999999997)"
0.19,69,s,17,0.39,0.0577,"rgb(255.0, 97.99999999999999, 97.99999999999999)"
0.19,70,s,23,0.45,0.0394,"rgb(255.0, 113.99999999999999, 113.99999999999999)"
0.19,71,s,32,0.66,0.217,"rgb(255.0, 168.0, 168.0)"
0.19,72,s,44,1.67,0.0187,"rgb(84.00000000000001, 84.00000000000001, 255.0)"
0.19,73,s,25,0.24,0.000498,"rgb(255.0, 60.0, 60.0)"
0.19,74,s,38,1.03,0.902,"rgb(248.0, 248.0, 255.0)"
0.19,75,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.19,76,s,14,0.1,0.00081,"rgb(255.0, 24.0, 24.0)"
0.19,77,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.19,78,s,34,0.33,0.000685,"rgb(255.0, 84.0, 84.0)"
0.19,79,s,35,0.75,0.338,"rgb(255.0, 192.0, 192.0)"
0.19,80,s,18,0.0,1.56e-06,"rgb(255.0, 0.0, 0.0)"
0.19,81,s,26,0.93,1.0,"rgb(255.0, 238.0, 238.0)"
0.19,82,s,28,0.15,7.89e-06,"rgb(255.0, 38.0, 38.0)"
0.19,83,s,23,3.59,9.98e-06,"rgb(0.0, 0.0, 255.0)"
0.19,84,s,28,0.51,0.0568,"rgb(255.0, 130.0, 130.0)"
0.19,85,s,19,0.24,0.00276,"rgb(255.0, 60.0, 60.0)"
0.19,86,s,16,0.29,0.0177,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.19,87,s,27,0.63,0.229,"rgb(255.0, 160.0, 160.0)"
0.19,88,s,39,0.56,0.0393,"rgb(255.0, 142.0, 142.0)"
0.19,89,s,29,0.15,4.05e-06,"rgb(255.0, 38.0, 38.0)"
0.19,90,s,26,0.11,2.6e-06,"rgb(255.0, 28.0, 28.0)"
0.19,91,s,21,0.06,5.99e-06,"rgb(255.0, 14.0, 14.0)"
0.19,92,s,22,0.28,0.00314,"rgb(255.0, 70.0, 70.0)"
0.19,93,s,6,0.25,0.201,"rgb(255.0, 64.0, 64.0)"
0.19,94,s,17,0.0,3.24e-06,"rgb(255.0, 0.0, 0.0)"
0.19,95,s,13,0.23,0.016,"rgb(255.0, 58.0, 58.0)"
0.19,96,s,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.19,97,s,35,0.85,0.623,"rgb(255.0, 216.0, 216.0)"
0.19,98,s,18,0.25,0.00517,"rgb(255.0, 64.0, 64.0)"
0.19,99,s,27,0.29,0.00105,"rgb(255.0, 73.99999999999999, 73.99999999999999)"
0.2,1,s,1921,0.97,0.333,"rgb(255.0, 248.0, 248.0)"
0.2,3,s,1242,0.81,8.93e-07,"rgb(255.0, 206.0, 206.0)"
0.2,4,s,591,0.6,1.97e-14,"rgb(255.0, 152.0, 152.0)"
0.2,5,s,671,0.89,0.0432,"rgb(255.0, 226.0, 226.0)"
0.2,6,s,690,1.08,0.187,"rgb(234.0, 234.0, 255.0)"
0.2,7,s,579,0.75,1.64e-05,"rgb(255.0, 192.0, 192.0)"
0.2,8,s,707,0.77,1.33e-05,"rgb(255.0, 195.99999999999997, 195.99999999999997)"
0.2,9,s,693,0.75,1.03e-06,"rgb(255.0, 192.0, 192.0)"
0.2,10,s,651,1.01,0.905,"rgb(252.0, 252.0, 255.0)"
0.2,12,s,545,0.95,0.501,"rgb(255.0, 242.0, 242.0)"
0.2,13,s,490,1.08,0.267,"rgb(234.0, 234.0, 255.0)"
0.2,14,s,423,0.91,0.235,"rgb(255.0, 232.0, 232.0)"
0.2,15,s,421,0.88,0.107,"rgb(255.0, 224.0, 224.0)"
0.2,16,s,502,0.95,0.483,"rgb(255.0, 242.0, 242.0)"
0.2,17,s,387,1.2,0.0146,"rgb(204.0, 204.0, 255.0)"
0.2,18,s,407,1.02,0.822,"rgb(250.0, 250.0, 255.0)"
0.2,19,s,352,1.07,0.391,"rgb(238.0, 238.0, 255.0)"
0.2,20,s,296,1.2,0.0313,"rgb(204.0, 204.0, 255.0)"
0.2,21,s,296,0.7,0.000102,"rgb(255.0, 178.0, 178.0)"
0.2,22,s,298,1.27,0.00477,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.2,23,s,283,1.22,0.0187,"rgb(198.0, 198.0, 255.0)"
0.2,24,s,229,0.98,0.921,"rgb(255.0, 250.0, 250.0)"
0.2,26,s,213,1.04,0.677,"rgb(244.0, 244.0, 255.0)"
0.2,27,s,263,0.8,0.0261,"rgb(255.0, 204.0, 204.0)"
0.2,28,s,181,1.0,0.955,"rgb(254.0, 254.0, 255.0)"
0.2,29,s,169,0.73,0.014,"rgb(255.0, 186.0, 186.0)"
0.2,30,s,174,0.83,0.137,"rgb(255.0, 211.99999999999997, 211.99999999999997)"
0.2,31,s,154,1.14,0.259,"rgb(220.0, 220.0, 255.0)"
0.2,32,s,148,1.08,0.528,"rgb(234.0, 234.0, 255.0)"
0.2,33,s,145,0.82,0.149,"rgb(255.0, 208.0, 208.0)"
0.2,34,s,178,1.42,0.00133,"rgb(147.99999999999997, 147.99999999999997, 255.0)"
0.2,35,s,105,0.63,0.0046,"rgb(255.0, 160.0, 160.0)"
0.2,36,s,92,1.27,0.114,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.2,37,s,78,0.79,0.222,"rgb(255.0, 202.0, 202.0)"
0.2,38,s,91,1.09,0.573,"rgb(232.0, 232.0, 255.0)"
0.2,39,s,92,1.16,0.328,"rgb(214.00000000000006, 214.00000000000006, 255.0)"
0.2,40,s,106,1.37,0.0266,"rgb(160.0, 160.0, 255.0)"
0.2,41,s,49,1.12,0.579,"rgb(224.0, 224.0, 255.0)"
0.2,42,s,58,0.77,0.26,"rgb(255.0, 195.99999999999997, 195.99999999999997)"
0.2,43,s,108,1.71,8.52e-05,"rgb(73.99999999999999, 73.99999999999999, 255.0)"
0.2,44,s,67,1.09,0.573,"rgb(232.0, 232.0, 255.0)"
0.2,46,s,55,1.22,0.286,"rgb(198.0, 198.0, 255.0)"
0.2,47,s,51,0.96,1.0,"rgb(255.0, 243.99999999999997, 243.99999999999997)"
0.2,48,s,80,1.4,0.0348,"rgb(152.0, 152.0, 255.0)"
0.2,49,s,59,0.75,0.227,"rgb(255.0, 192.0, 192.0)"
0.2,50,s,66,0.48,0.000588,"rgb(255.0, 121.99999999999999, 121.99999999999999)"
0.2,51,s,77,0.44,5.01e-05,"rgb(255.0, 112.0, 112.0)"
0.2,52,s,56,1.36,0.102,"rgb(162.0, 162.0, 255.0)"
0.2,53,s,63,0.55,0.00497,"rgb(255.0, 140.0, 140.0)"
0.2,54,s,29,0.57,0.0998,"rgb(255.0, 144.0, 144.0)"
0.2,55,s,23,0.27,0.00171,"rgb(255.0, 68.0, 68.0)"
0.2,56,s,41,0.18,1.59e-07,"rgb(255.0, 46.0, 46.0)"
0.2,57,s,36,1.27,0.287,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.2,58,s,35,0.38,0.00217,"rgb(255.0, 96.0, 96.0)"
0.2,59,s,53,0.9,0.761,"rgb(255.0, 230.0, 230.0)"
0.2,60,s,20,0.32,0.0104,"rgb(255.0, 80.0, 80.0)"
0.2,61,s,101,0.14,1.64e-19,"rgb(255.0, 34.0, 34.0)"
0.2,62,s,33,0.41,0.00464,"rgb(255.0, 104.0, 104.0)"
0.2,63,s,24,0.91,0.881,"rgb(255.0, 232.0, 232.0)"
0.2,64,s,32,0.76,0.448,"rgb(255.0, 194.0, 194.0)"
0.2,65,s,24,0.52,0.0983,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.2,67,s,26,0.47,0.0374,"rgb(255.0, 120.0, 120.0)"
0.2,68,s,21,0.51,0.107,"rgb(255.0, 130.0, 130.0)"
0.2,69,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.2,70,s,19,0.59,0.212,"rgb(255.0, 150.0, 150.0)"
0.2,71,s,31,0.52,0.0407,"rgb(255.0, 131.99999999999997, 131.99999999999997)"
0.2,72,s,19,0.24,0.00276,"rgb(255.0, 60.0, 60.0)"
0.2,73,s,13,0.0,6.18e-05,"rgb(255.0, 0.0, 0.0)"
0.2,74,s,32,1.44,0.143,"rgb(142.0, 142.0, 255.0)"
0.2,75,s,13,0.11,0.00163,"rgb(255.0, 28.0, 28.0)"
0.2,76,s,10,0.14,0.0131,"rgb(255.0, 34.0, 34.0)"
0.2,77,s,8,0.42,0.349,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.2,78,s,24,0.12,1.02e-05,"rgb(255.0, 30.0, 30.0)"
0.2,79,s,34,0.69,0.229,"rgb(255.0, 176.0, 176.0)"
0.2,80,s,18,0.0,1.56e-06,"rgb(255.0, 0.0, 0.0)"
0.2,81,s,13,0.79,0.841,"rgb(255.0, 202.0, 202.0)"
0.2,82,s,26,0.3,0.00189,"rgb(255.0, 76.0, 76.0)"
0.2,83,s,27,1.58,0.0996,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.2,84,s,24,0.63,0.257,"rgb(255.0, 160.0, 160.0)"
0.2,85,s,14,0.21,0.0084,"rgb(255.0, 52.0, 52.0)"
0.2,86,s,13,0.38,0.104,"rgb(255.0, 96.0, 96.0)"
0.2,87,s,30,0.54,0.0642,"rgb(255.0, 138.0, 138.0)"
0.2,88,s,25,0.11,5.17e-06,"rgb(255.0, 28.0, 28.0)"
0.2,89,s,18,0.07,4.9e-05,"rgb(255.0, 16.0, 16.0)"
0.2,90,s,20,0.07,1.21e-05,"rgb(255.0, 16.0, 16.0)"
0.2,91,s,13,0.11,0.00163,"rgb(255.0, 28.0, 28.0)"
0.2,92,s,17,0.17,0.00116,"rgb(255.0, 42.0, 42.0)"
0.2,93,s,5,0.32,0.389,"rgb(255.0, 80.0, 80.0)"
0.2,94,s,12,0.0,0.00013,"rgb(255.0, 0.0, 0.0)"
0.2,95,s,11,0.13,0.00657,"rgb(255.0, 32.0, 32.0)"
0.2,96,s,9,0.16,0.0262,"rgb(255.0, 40.0, 40.0)"
0.2,97,s,25,0.49,0.0611,"rgb(255.0, 124.0, 124.0)"
0.2,98,s,18,0.25,0.00517,"rgb(255.0, 64.0, 64.0)"
0.2,99,s,26,0.3,0.00189,"rgb(255.0, 76.0, 76.0)"
0.21,1,s,2090,0.99,0.894,"rgb(255.0, 252.0, 252.0)"
0.21,3,s,1322,0.81,4.05e-07,"rgb(255.0, 206.0, 206.0)"
0.21,4,s,686,0.68,1.43e-10,"rgb(255.0, 174.0, 174.0)"
0.21,5,s,780,0.87,0.0106,"rgb(255.0, 222.0, 222.0)"
0.21,6,s,764,0.89,0.0448,"rgb(255.0, 226.0, 226.0)"
0.21,7,s,696,0.86,0.00973,"rgb(255.0, 220.0, 220.0)"
0.21,8,s,719,0.73,5.4e-08,"rgb(255.0, 186.0, 186.0)"
0.21,9,s,683,0.75,1.69e-06,"rgb(255.0, 192.0, 192.0)"
0.21,10,s,689,0.97,0.587,"rgb(255.0, 248.0, 248.0)"
0.21,12,s,505,0.97,0.688,"rgb(255.0, 248.0, 248.0)"
0.21,13,s,478,1.14,0.0546,"rgb(220.0, 220.0, 255.0)"
0.21,14,s,413,1.12,0.109,"rgb(224.0, 224.0, 255.0)"
0.21,15,s,382,0.88,0.132,"rgb(255.0, 224.0, 224.0)"
0.21,16,s,408,0.99,0.941,"rgb(255.0, 252.0, 252.0)"
0.21,17,s,330,1.07,0.399,"rgb(238.0, 238.0, 255.0)"
0.21,18,s,361,1.06,0.469,"rgb(240.0, 240.0, 255.0)"
0.21,19,s,303,1.16,0.0724,"rgb(214.00000000000006, 214.00000000000006, 255.0)"
0.21,20,s,282,1.12,0.213,"rgb(224.0, 224.0, 255.0)"
0.21,21,s,247,0.73,0.00186,"rgb(255.0, 186.0, 186.0)"
0.21,22,s,194,0.76,0.0209,"rgb(255.0, 194.0, 194.0)"
0.21,23,s,224,1.27,0.0141,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.21,24,s,178,0.97,0.822,"rgb(255.0, 248.0, 248.0)"
0.21,26,s,181,0.88,0.276,"rgb(255.0, 224.0, 224.0)"
0.21,27,s,184,0.61,4.91e-05,"rgb(255.0, 156.0, 156.0)"
0.21,28,s,136,1.27,0.0552,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.21,29,s,109,1.34,0.036,"rgb(168.0, 168.0, 255.0)"
0.21,30,s,164,1.15,0.223,"rgb(216.0, 216.0, 255.0)"
0.21,31,s,81,0.92,0.681,"rgb(255.0, 234.0, 234.0)"
0.21,32,s,89,1.08,0.569,"rgb(234.0, 234.0, 255.0)"
0.21,33,s,99,0.9,0.553,"rgb(255.0, 230.0, 230.0)"
0.21,34,s,138,1.27,0.0569,"rgb(186.00000000000003, 186.00000000000003, 255.0)"
0.21,35,s,80,0.61,0.00891,"rgb(255.0, 156.0, 156.0)"
0.21,36,s,65,1.48,0.0298,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.21,37,s,70,1.34,0.0812,"rgb(168.0, 168.0, 255.0)"
0.21,38,s,67,1.09,0.573,"rgb(232.0, 232.0, 255.0)"
0.21,39,s,47,0.54,0.014,"rgb(255.0, 138.0, 138.0)"
0.21,40,s,56,1.36,0.102,"rgb(162.0, 162.0, 255.0)"
0.21,41,s,38,1.57,0.0533,"rgb(110.0, 110.0, 255.0)"
0.21,42,s,49,0.8,0.409,"rgb(255.0, 204.0, 204.0)"
0.21,43,s,38,1.14,0.528,"rgb(220.0, 220.0, 255.0)"
0.21,44,s,44,0.33,8.03e-05,"rgb(255.0, 84.0, 84.0)"
0.21,46,s,28,0.6,0.153,"rgb(255.0, 152.0, 152.0)"
0.21,47,s,15,0.46,0.126,"rgb(255.0, 116.0, 116.0)"
0.21,48,s,48,1.5,0.0528,"rgb(126.0, 126.0, 255.0)"
0.21,49,s,45,0.85,0.587,"rgb(255.0, 216.0, 216.0)"
0.21,50,s,54,0.49,0.00275,"rgb(255.0, 124.0, 124.0)"
0.21,51,s,56,0.46,0.00107,"rgb(255.0, 116.0, 116.0)"
0.21,52,s,32,0.87,0.699,"rgb(255.0, 222.0, 222.0)"
0.21,53,s,50,0.6,0.0332,"rgb(255.0, 152.0, 152.0)"
0.21,54,s,26,0.56,0.11,"rgb(255.0, 142.0, 142.0)"
0.21,55,s,23,0.27,0.00171,"rgb(255.0, 68.0, 68.0)"
0.21,56,s,35,0.21,7.51e-06,"rgb(255.0, 52.0, 52.0)"
0.21,57,s,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.21,58,s,20,0.14,0.000155,"rgb(255.0, 34.0, 34.0)"
0.21,59,s,27,1.18,0.544,"rgb(208.0, 208.0, 255.0)"
0.21,60,s,12,0.25,0.0304,"rgb(255.0, 64.0, 64.0)"
0.21,61,s,89,0.08,3.12e-22,"rgb(255.0, 20.0, 20.0)"
0.21,62,s,13,0.11,0.00163,"rgb(255.0, 28.0, 28.0)"
0.21,63,s,18,0.49,0.116,"rgb(255.0, 124.0, 124.0)"
0.21,64,s,25,1.17,0.531,"rgb(211.99999999999997, 211.99999999999997, 255.0)"
0.21,65,s,14,0.1,0.00081,"rgb(255.0, 24.0, 24.0)"
0.21,67,s,17,0.39,0.0577,"rgb(255.0, 97.99999999999999, 97.99999999999999)"
0.21,68,s,23,0.19,0.000213,"rgb(255.0, 48.0, 48.0)"
0.21,69,s,13,0.11,0.00163,"rgb(255.0, 28.0, 28.0)"
0.21,70,s,18,0.63,0.328,"rgb(255.0, 160.0, 160.0)"
0.21,71,s,23,0.82,0.652,"rgb(255.0, 208.0, 208.0)"
0.21,72,s,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
0.21,73,s,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.21,74,s,7,0.21,0.102,"rgb(255.0, 52.0, 52.0)"
0.21,75,s,8,0.76,1.0,"rgb(255.0, 194.0, 194.0)"
0.21,76,s,4,0.42,0.737,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.21,77,s,7,0.21,0.102,"rgb(255.0, 52.0, 52.0)"
