Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.21,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.21,94,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.21,95,p,14,0.0,2.94e-05,"rgb(255.0, 0.0, 0.0)"
0.21,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.21,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.21,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.21,99,p,26,0.3,0.00189,"rgb(255.0, 152.0, 152.0)"
0.21,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.22,2,p,2183,0.88,0.00012,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.22,4,p,830,0.67,3.75e-13,"rgb(168.0, 168.0, 255.0)"
0.22,5,p,951,0.87,0.0069,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.22,6,p,942,0.9,0.0281,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.22,7,p,842,0.8,2.23e-05,"rgb(102.0, 102.0, 255.0)"
0.22,8,p,838,0.74,1.65e-08,"rgb(131.99999999999997, 131.99999999999997, 255.0)"
0.22,9,p,820,0.81,0.000116,"rgb(96.0, 96.0, 255.0)"
0.22,10,p,801,0.9,0.0468,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.22,11,p,688,0.93,0.222,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.22,13,p,572,1.17,0.00868,"rgb(255, 0, 0)"
0.22,14,p,540,1.33,7.03e-06,"rgb(255, 0, 0)"
0.22,15,p,432,0.87,0.0716,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.22,16,p,470,1.01,0.917,"rgb(255, 0, 0)"
0.22,17,p,361,1.09,0.256,"rgb(255, 0, 0)"
0.22,18,p,396,1.04,0.619,"rgb(255, 0, 0)"
0.22,19,p,327,1.06,0.447,"rgb(255, 0, 0)"
0.22,20,p,311,1.08,0.36,"rgb(255, 0, 0)"
0.22,21,p,289,0.98,0.86,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.22,22,p,232,0.89,0.309,"rgb(56.0, 56.0, 255.0)"
0.22,23,p,243,1.22,0.0376,"rgb(255, 0, 0)"
0.22,24,p,197,1.21,0.0723,"rgb(255, 0, 0)"
0.22,25,p,205,1.53,2.39e-05,"rgb(255, 0, 0)"
0.22,27,p,201,0.77,0.023,"rgb(116.00000000000001, 116.00000000000001, 255.0)"
0.22,28,p,138,1.16,0.231,"rgb(255, 0, 0)"
0.22,29,p,112,1.27,0.0826,"rgb(255, 0, 0)"
0.22,30,p,172,1.05,0.642,"rgb(255, 0, 0)"
0.22,31,p,100,0.88,0.463,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.22,32,p,90,1.06,0.687,"rgb(255, 0, 0)"
0.22,33,p,79,0.62,0.0129,"rgb(194.0, 194.0, 255.0)"
0.22,34,p,141,1.4,0.00572,"rgb(255, 0, 0)"
0.22,35,p,93,0.6,0.00352,"rgb(204.0, 204.0, 255.0)"
0.22,36,p,65,1.09,0.633,"rgb(255, 0, 0)"
0.22,37,p,72,1.13,0.463,"rgb(255, 0, 0)"
0.22,38,p,72,1.2,0.266,"rgb(255, 0, 0)"
0.22,39,p,46,0.45,0.00255,"rgb(255.0, 230.0, 230.0)"
0.22,40,p,55,1.41,0.0753,"rgb(255, 0, 0)"
0.22,41,p,38,1.41,0.141,"rgb(255, 0, 0)"
0.22,42,p,47,0.72,0.215,"rgb(142.0, 142.0, 255.0)"
0.22,43,p,43,1.21,0.398,"rgb(255, 0, 0)"
0.22,44,p,45,0.27,7.05e-06,"rgb(255.0, 138.0, 138.0)"
0.22,45,p,35,0.21,7.51e-06,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.22,47,p,16,0.42,0.0737,"rgb(255.0, 214.0, 214.0)"
0.22,48,p,50,1.27,0.216,"rgb(255, 0, 0)"
0.22,49,p,43,0.83,0.508,"rgb(86.00000000000006, 86.00000000000006, 255.0)"
0.22,50,p,50,0.54,0.013,"rgb(234.0, 234.0, 255.0)"
0.22,51,p,60,0.79,0.307,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.22,52,p,26,0.67,0.274,"rgb(168.0, 168.0, 255.0)"
0.22,53,p,45,0.63,0.0795,"rgb(188.0, 188.0, 255.0)"
0.22,54,p,21,0.4,0.0327,"rgb(255.0, 204.0, 204.0)"
0.22,55,p,23,0.35,0.0108,"rgb(255.0, 178.0, 178.0)"
0.22,56,p,41,0.18,1.59e-07,"rgb(255.0, 92.0, 92.0)"
0.22,57,p,14,0.35,0.0585,"rgb(255.0, 178.0, 178.0)"
0.22,58,p,17,0.17,0.00116,"rgb(255.0, 86.0, 86.0)"
0.22,59,p,27,1.18,0.544,"rgb(255, 0, 0)"
0.22,60,p,23,1.38,0.234,"rgb(255, 0, 0)"
0.22,61,p,89,0.09,7.75e-21,"rgb(255.0, 46.0, 46.0)"
0.22,62,p,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
0.22,63,p,24,1.27,0.412,"rgb(255, 0, 0)"
0.22,64,p,33,0.72,0.324,"rgb(142.0, 142.0, 255.0)"
0.22,65,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.22,66,p,30,2.19,0.0018,"rgb(255, 0, 0)"
0.22,68,p,22,0.2,0.000407,"rgb(255.0, 102.0, 102.0)"
0.22,69,p,14,0.21,0.0084,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.22,70,p,18,0.63,0.328,"rgb(188.0, 188.0, 255.0)"
0.22,71,p,23,0.82,0.652,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.22,72,p,12,0.0,0.00013,"rgb(255.0, 0.0, 0.0)"
0.22,73,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.22,74,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.22,75,p,9,0.63,0.642,"rgb(188.0, 188.0, 255.0)"
0.22,76,p,6,0.25,0.201,"rgb(255.0, 128.0, 128.0)"
0.22,77,p,8,0.42,0.349,"rgb(255.0, 214.0, 214.0)"
0.22,78,p,15,0.0,1.4e-05,"rgb(255.0, 0.0, 0.0)"
0.22,79,p,20,0.32,0.0104,"rgb(255.0, 162.0, 162.0)"
0.22,80,p,13,0.0,6.18e-05,"rgb(255.0, 0.0, 0.0)"
0.22,81,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.22,82,p,26,0.79,0.572,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.22,83,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.22,84,p,14,1.27,0.517,"rgb(255, 0, 0)"
0.22,85,p,12,0.42,0.182,"rgb(255.0, 214.0, 214.0)"
0.22,86,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.22,87,p,21,0.13,7.89e-05,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.22,88,p,20,0.14,0.000155,"rgb(255.0, 70.0, 70.0)"
0.22,89,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.22,90,p,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
0.22,91,p,14,0.1,0.00081,"rgb(255.0, 50.0, 50.0)"
0.22,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.22,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.22,94,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.22,95,p,14,0.0,2.94e-05,"rgb(255.0, 0.0, 0.0)"
0.22,96,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.22,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.22,98,p,17,0.27,0.00962,"rgb(255.0, 138.0, 138.0)"
0.22,99,p,26,0.3,0.00189,"rgb(255.0, 152.0, 152.0)"
0.22,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.23,2,p,2271,0.9,0.00113,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.23,4,p,926,0.73,4.79e-10,"rgb(138.00000000000003, 138.00000000000003, 255.0)"
0.23,5,p,993,0.83,0.000145,"rgb(86.00000000000006, 86.00000000000006, 255.0)"
0.23,6,p,1016,0.99,0.887,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.23,7,p,890,0.81,7.15e-05,"rgb(96.0, 96.0, 255.0)"
0.23,8,p,850,0.83,0.000421,"rgb(86.00000000000006, 86.00000000000006, 255.0)"
0.23,9,p,821,0.87,0.00707,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.23,10,p,783,0.84,0.00111,"rgb(80.0, 80.0, 255.0)"
0.23,11,p,673,1.01,0.884,"rgb(255, 0, 0)"
0.23,13,p,563,1.1,0.143,"rgb(255, 0, 0)"
0.23,14,p,508,1.24,0.00104,"rgb(255, 0, 0)"
0.23,15,p,397,0.79,0.00379,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.23,16,p,453,1.03,0.668,"rgb(255, 0, 0)"
0.23,17,p,383,1.18,0.0245,"rgb(255, 0, 0)"
0.23,18,p,387,1.02,0.728,"rgb(255, 0, 0)"
0.23,19,p,285,0.82,0.0354,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.23,20,p,246,0.96,0.738,"rgb(20.000000000000014, 20.000000000000014, 255.0)"
0.23,21,p,277,1.06,0.52,"rgb(255, 0, 0)"
0.23,22,p,215,1.12,0.245,"rgb(255, 0, 0)"
0.23,23,p,190,1.0,0.956,"rgb(0.0, 0.0, 255.0)"
0.23,24,p,179,1.37,0.00345,"rgb(255, 0, 0)"
0.23,25,p,185,1.43,0.000852,"rgb(255, 0, 0)"
0.23,27,p,197,0.76,0.0192,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.23,28,p,116,0.99,1.0,"rgb(4.000000000000014, 4.000000000000014, 255.0)"
0.23,29,p,88,1.01,0.936,"rgb(255, 0, 0)"
0.23,30,p,141,0.89,0.386,"rgb(56.0, 56.0, 255.0)"
0.23,31,p,93,1.3,0.0804,"rgb(255, 0, 0)"
0.23,32,p,77,0.95,0.865,"rgb(24.0, 24.0, 255.0)"
0.23,33,p,63,0.59,0.0157,"rgb(208.0, 208.0, 255.0)"
0.23,34,p,125,1.56,0.000498,"rgb(255, 0, 0)"
0.23,35,p,68,0.65,0.0352,"rgb(178.0, 178.0, 255.0)"
0.23,36,p,58,1.1,0.612,"rgb(255, 0, 0)"
0.23,37,p,48,0.91,0.749,"rgb(46.00000000000001, 46.00000000000001, 255.0)"
0.23,38,p,66,1.12,0.504,"rgb(255, 0, 0)"
0.23,39,p,41,0.46,0.00705,"rgb(255.0, 234.0, 234.0)"
0.23,40,p,40,0.61,0.0813,"rgb(198.0, 198.0, 255.0)"
0.23,41,p,31,0.8,0.519,"rgb(102.0, 102.0, 255.0)"
0.23,42,p,50,1.08,0.664,"rgb(255, 0, 0)"
0.23,43,p,37,1.86,0.00779,"rgb(255, 0, 0)"
0.23,44,p,33,0.17,2.98e-06,"rgb(255.0, 86.0, 86.0)"
0.23,45,p,22,0.06,1.88e-06,"rgb(255.0, 30.0, 30.0)"
0.23,47,p,14,0.35,0.0585,"rgb(255.0, 178.0, 178.0)"
0.23,48,p,39,1.09,0.711,"rgb(255, 0, 0)"
0.23,49,p,28,0.82,0.68,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.23,50,p,39,0.56,0.0393,"rgb(224.0, 224.0, 255.0)"
0.23,51,p,44,0.33,8.03e-05,"rgb(255.0, 168.0, 168.0)"
0.23,52,p,26,1.73,0.0399,"rgb(255, 0, 0)"
0.23,53,p,41,0.73,0.268,"rgb(138.00000000000003, 138.00000000000003, 255.0)"
0.23,54,p,17,0.39,0.0577,"rgb(255.0, 198.0, 198.0)"
0.23,55,p,16,0.18,0.00226,"rgb(255.0, 92.0, 92.0)"
0.23,56,p,37,0.15,2.14e-07,"rgb(255.0, 76.0, 76.0)"
0.23,57,p,19,0.45,0.0697,"rgb(255.0, 230.0, 230.0)"
0.23,58,p,17,0.17,0.00116,"rgb(255.0, 86.0, 86.0)"
0.23,59,p,21,0.78,0.637,"rgb(112.0, 112.0, 255.0)"
0.23,60,p,20,1.27,0.471,"rgb(255, 0, 0)"
0.23,61,p,87,0.08,1.9600000000000007e-21,"rgb(255.0, 40.0, 40.0)"
0.23,62,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.23,63,p,23,1.16,0.623,"rgb(255, 0, 0)"
0.23,64,p,21,0.4,0.0327,"rgb(255.0, 204.0, 204.0)"
0.23,65,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.23,66,p,27,2.54,0.000424,"rgb(255, 0, 0)"
0.23,68,p,19,0.24,0.00276,"rgb(255.0, 121.99999999999999, 121.99999999999999)"
0.23,69,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.23,70,p,11,0.28,0.0572,"rgb(255.0, 142.0, 142.0)"
0.23,71,p,22,0.88,0.875,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.23,72,p,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
0.23,73,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.23,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.23,75,p,6,2.54,0.0757,"rgb(255, 0, 0)"
0.23,76,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.23,77,p,8,0.42,0.349,"rgb(255.0, 214.0, 214.0)"
0.23,78,p,14,0.0,2.94e-05,"rgb(255.0, 0.0, 0.0)"
0.23,79,p,15,0.46,0.126,"rgb(255.0, 234.0, 234.0)"
0.23,80,p,12,0.0,0.00013,"rgb(255.0, 0.0, 0.0)"
0.23,81,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.23,82,p,23,0.98,1.0,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.23,83,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.23,84,p,13,1.48,0.25,"rgb(255, 0, 0)"
0.23,85,p,8,0.76,1.0,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.23,86,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.23,87,p,19,0.15,0.000305,"rgb(255.0, 76.0, 76.0)"
0.23,88,p,13,0.11,0.00163,"rgb(255.0, 56.0, 56.0)"
0.23,89,p,18,0.07,4.9e-05,"rgb(255.0, 34.0, 34.0)"
0.23,90,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.23,91,p,12,0.12,0.00328,"rgb(255.0, 60.0, 60.0)"
0.23,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.23,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.23,94,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.23,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.23,96,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.23,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.23,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.23,99,p,26,0.3,0.00189,"rgb(255.0, 152.0, 152.0)"
0.23,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.24,2,p,2370,0.92,0.00892,"rgb(40.0, 40.0, 255.0)"
0.24,4,p,966,0.76,4.33e-08,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.24,5,p,1052,0.86,0.00102,"rgb(70.0, 70.0, 255.0)"
0.24,6,p,1047,1.01,0.833,"rgb(255, 0, 0)"
0.24,7,p,906,0.82,0.000175,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.24,8,p,860,0.9,0.0361,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.24,9,p,845,0.88,0.0195,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.24,10,p,817,0.87,0.0116,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.24,11,p,677,1.01,0.793,"rgb(255, 0, 0)"
0.24,13,p,583,1.14,0.0306,"rgb(255, 0, 0)"
0.24,14,p,498,1.32,1.94e-05,"rgb(255, 0, 0)"
0.24,15,p,392,0.78,0.0016,"rgb(112.0, 112.0, 255.0)"
0.24,16,p,431,1.09,0.235,"rgb(255, 0, 0)"
0.24,17,p,403,1.19,0.0187,"rgb(255, 0, 0)"
0.24,18,p,358,1.01,0.841,"rgb(255, 0, 0)"
0.24,19,p,274,0.82,0.0439,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.24,20,p,238,0.9,0.338,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.24,21,p,251,0.9,0.284,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.24,22,p,215,1.28,0.0121,"rgb(255, 0, 0)"
0.24,23,p,171,0.88,0.312,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.24,24,p,159,1.13,0.268,"rgb(255, 0, 0)"
0.24,25,p,149,1.06,0.573,"rgb(255, 0, 0)"
0.24,27,p,193,0.77,0.0235,"rgb(116.00000000000001, 116.00000000000001, 255.0)"
0.24,28,p,125,0.87,0.359,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.24,29,p,83,0.92,0.744,"rgb(40.0, 40.0, 255.0)"
0.24,30,p,113,1.04,0.721,"rgb(255, 0, 0)"
0.24,31,p,82,1.27,0.134,"rgb(255, 0, 0)"
0.24,32,p,69,1.1,0.578,"rgb(255, 0, 0)"
0.24,33,p,65,0.69,0.0816,"rgb(158.0, 158.0, 255.0)"
0.24,34,p,122,1.6,0.000291,"rgb(255, 0, 0)"
0.24,35,p,67,0.62,0.0228,"rgb(194.0, 194.0, 255.0)"
0.24,36,p,49,1.22,0.31,"rgb(255, 0, 0)"
0.24,37,p,42,1.15,0.471,"rgb(255, 0, 0)"
0.24,38,p,58,1.1,0.612,"rgb(255, 0, 0)"
0.24,39,p,38,0.39,0.00161,"rgb(255.0, 198.0, 198.0)"
0.24,40,p,31,0.52,0.0407,"rgb(244.0, 244.0, 255.0)"
0.24,41,p,24,0.63,0.257,"rgb(188.0, 188.0, 255.0)"
0.24,42,p,42,0.86,0.651,"rgb(70.0, 70.0, 255.0)"
0.24,43,p,41,1.62,0.0318,"rgb(255, 0, 0)"
0.24,44,p,30,0.39,0.00635,"rgb(255.0, 198.0, 198.0)"
0.24,45,p,18,0.07,4.9e-05,"rgb(255.0, 34.0, 34.0)"
0.24,47,p,14,0.35,0.0585,"rgb(255.0, 178.0, 178.0)"
0.24,48,p,28,1.46,0.155,"rgb(255, 0, 0)"
0.24,49,p,25,1.0,1.0,"rgb(0.0, 0.0, 255.0)"
0.24,50,p,36,0.63,0.133,"rgb(188.0, 188.0, 255.0)"
0.24,51,p,40,0.37,0.000746,"rgb(255.0, 188.0, 188.0)"
0.24,52,p,21,1.69,0.0854,"rgb(255, 0, 0)"
0.24,53,p,24,0.18,0.000111,"rgb(255.0, 92.0, 92.0)"
0.24,54,p,15,0.46,0.126,"rgb(255.0, 234.0, 234.0)"
0.24,55,p,15,0.2,0.00437,"rgb(255.0, 102.0, 102.0)"
0.24,56,p,35,0.16,8.03e-07,"rgb(255.0, 80.0, 80.0)"
0.24,57,p,18,0.25,0.00517,"rgb(255.0, 128.0, 128.0)"
0.24,58,p,17,0.17,0.00116,"rgb(255.0, 86.0, 86.0)"
0.24,59,p,21,0.78,0.637,"rgb(112.0, 112.0, 255.0)"
0.24,60,p,19,1.41,0.256,"rgb(255, 0, 0)"
0.24,61,p,87,0.09,3.08e-20,"rgb(255.0, 46.0, 46.0)"
0.24,62,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.24,63,p,22,1.27,0.393,"rgb(255, 0, 0)"
0.24,64,p,11,1.06,0.816,"rgb(255, 0, 0)"
0.24,65,p,13,0.11,0.00163,"rgb(255.0, 56.0, 56.0)"
0.24,66,p,26,2.85,0.000106,"rgb(255, 0, 0)"
0.24,68,p,21,0.51,0.107,"rgb(250.0, 250.0, 255.0)"
0.24,69,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.24,70,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.24,71,p,23,0.82,0.652,"rgb(92.00000000000001, 92.00000000000001, 255.0)"
0.24,72,p,11,0.0,0.000445,"rgb(255.0, 0.0, 0.0)"
0.24,73,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.24,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.24,75,p,5,5.07,0.00865,"rgb(255, 0, 0)"
0.24,76,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.24,77,p,8,0.42,0.349,"rgb(255.0, 214.0, 214.0)"
0.24,78,p,14,0.0,2.94e-05,"rgb(255.0, 0.0, 0.0)"
0.24,79,p,15,0.46,0.126,"rgb(255.0, 234.0, 234.0)"
0.24,80,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.24,81,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.24,82,p,22,1.06,0.746,"rgb(255, 0, 0)"
0.24,83,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.24,84,p,12,1.27,0.486,"rgb(255, 0, 0)"
0.24,85,p,7,0.51,0.453,"rgb(250.0, 250.0, 255.0)"
0.24,86,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.24,87,p,19,0.15,0.000305,"rgb(255.0, 76.0, 76.0)"
0.24,88,p,13,0.11,0.00163,"rgb(255.0, 56.0, 56.0)"
0.24,89,p,18,0.07,4.9e-05,"rgb(255.0, 34.0, 34.0)"
0.24,90,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.24,91,p,12,0.12,0.00328,"rgb(255.0, 60.0, 60.0)"
0.24,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.24,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.24,94,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.24,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.24,96,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.24,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.24,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.24,99,p,25,0.32,0.00341,"rgb(255.0, 162.0, 162.0)"
0.24,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.25,2,p,2390,0.93,0.013,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.25,4,p,992,0.78,3.27e-07,"rgb(112.0, 112.0, 255.0)"
0.25,5,p,1081,0.88,0.00795,"rgb(60.000000000000014, 60.000000000000014, 255.0)"
0.25,6,p,1087,1.0,1.0,"rgb(0.0, 0.0, 255.0)"
0.25,7,p,925,0.8,1.96e-05,"rgb(102.0, 102.0, 255.0)"
0.25,8,p,874,0.92,0.118,"rgb(40.0, 40.0, 255.0)"
0.25,9,p,811,0.87,0.013,"rgb(65.99999999999999, 65.99999999999999, 255.0)"
0.25,10,p,793,0.89,0.0335,"rgb(56.0, 56.0, 255.0)"
0.25,11,p,695,1.01,0.863,"rgb(255, 0, 0)"
0.25,13,p,565,1.17,0.0111,"rgb(255, 0, 0)"
0.25,14,p,504,1.34,6.22e-06,"rgb(255, 0, 0)"
0.25,15,p,385,0.77,0.00147,"rgb(116.00000000000001, 116.00000000000001, 255.0)"
0.25,16,p,409,1.1,0.194,"rgb(255, 0, 0)"
0.25,17,p,390,1.18,0.026,"rgb(255, 0, 0)"
0.25,18,p,355,1.1,0.219,"rgb(255, 0, 0)"
0.25,19,p,262,0.89,0.237,"rgb(56.0, 56.0, 255.0)"
0.25,20,p,227,0.93,0.522,"rgb(33.99999999999999, 33.99999999999999, 255.0)"
0.25,21,p,247,0.92,0.45,"rgb(40.0, 40.0, 255.0)"
0.25,22,p,206,1.29,0.0118,"rgb(255, 0, 0)"
0.25,23,p,163,0.76,0.0293,"rgb(121.99999999999999, 121.99999999999999, 255.0)"
0.25,24,p,150,1.05,0.663,"rgb(255, 0, 0)"
0.25,25,p,152,1.17,0.182,"rgb(255, 0, 0)"
0.25,27,p,187,0.69,0.00174,"rgb(158.0, 158.0, 255.0)"
0.25,28,p,105,0.69,0.02,"rgb(158.0, 158.0, 255.0)"
0.25,29,p,73,0.79,0.239,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.25,30,p,108,0.98,0.942,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.25,31,p,77,1.11,0.482,"rgb(255, 0, 0)"
0.25,32,p,61,1.23,0.264,"rgb(255, 0, 0)"
0.25,33,p,70,0.9,0.659,"rgb(49.99999999999999, 49.99999999999999, 255.0)"
0.25,34,p,100,1.49,0.00586,"rgb(255, 0, 0)"
0.25,35,p,68,0.61,0.0156,"rgb(198.0, 198.0, 255.0)"
0.25,36,p,47,1.32,0.159,"rgb(255, 0, 0)"
0.25,37,p,38,0.92,0.904,"rgb(40.0, 40.0, 255.0)"
0.25,38,p,59,1.07,0.69,"rgb(255, 0, 0)"
0.25,39,p,42,0.95,1.0,"rgb(24.0, 24.0, 255.0)"
0.25,40,p,31,0.52,0.0407,"rgb(244.0, 244.0, 255.0)"
0.25,41,p,17,0.17,0.00116,"rgb(255.0, 86.0, 86.0)"
0.25,42,p,39,0.79,0.421,"rgb(105.99999999999999, 105.99999999999999, 255.0)"
0.25,43,p,43,1.21,0.398,"rgb(255, 0, 0)"
0.25,44,p,29,0.4,0.00797,"rgb(255.0, 204.0, 204.0)"
0.25,45,p,20,0.14,0.000155,"rgb(255.0, 70.0, 70.0)"
0.25,47,p,13,0.38,0.104,"rgb(255.0, 194.0, 194.0)"
0.25,48,p,27,1.37,0.27,"rgb(255, 0, 0)"
0.25,49,p,23,0.98,1.0,"rgb(9.999999999999993, 9.999999999999993, 255.0)"
0.25,50,p,35,0.75,0.338,"rgb(126.0, 126.0, 255.0)"
0.25,51,p,35,0.21,7.51e-06,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.25,52,p,18,1.99,0.0299,"rgb(255, 0, 0)"
0.25,53,p,22,0.2,0.000407,"rgb(255.0, 102.0, 102.0)"
0.25,54,p,14,0.51,0.21,"rgb(250.0, 250.0, 255.0)"
0.25,55,p,14,0.21,0.0084,"rgb(255.0, 105.99999999999999, 105.99999999999999)"
0.25,56,p,27,0.1,1.31e-06,"rgb(255.0, 50.0, 50.0)"
0.25,57,p,17,0.27,0.00962,"rgb(255.0, 138.0, 138.0)"
0.25,58,p,12,0.12,0.00328,"rgb(255.0, 60.0, 60.0)"
0.25,59,p,19,0.59,0.212,"rgb(208.0, 208.0, 255.0)"
0.25,60,p,17,1.81,0.081,"rgb(255, 0, 0)"
0.25,61,p,86,0.1,6.15e-20,"rgb(255.0, 50.0, 50.0)"
0.25,62,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.25,63,p,21,1.39,0.279,"rgb(255, 0, 0)"
0.25,64,p,11,1.06,0.816,"rgb(255, 0, 0)"
0.25,65,p,13,0.11,0.00163,"rgb(255.0, 56.0, 56.0)"
0.25,66,p,12,0.63,0.545,"rgb(188.0, 188.0, 255.0)"
0.25,68,p,20,0.54,0.172,"rgb(234.0, 234.0, 255.0)"
