Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
62,0.75,0,0,0,,
63,0.75,0,0,0,,
64,0.75,0,0,0,,
65,0.75,0,0,0,,
66,0.75,0,0,0,,
68,0.75,0,0,0,,
69,0.75,0,0,0,,
70,0.75,0,0,0,,
71,0.75,0,0,0,,
72,0.75,0,0,0,,
73,0.75,0,0,0,,
74,0.75,0,0,0,,
75,0.75,0,0,0,,
76,0.75,0,0,0,,
77,0.75,0,0,0,,
78,0.75,0,0,0,,
79,0.75,0,0,0,,
80,0.75,0,0,0,,
81,0.75,0,0,0,,
82,0.75,0,0,0,,
83,0.75,0,0,0,,
84,0.75,0,0,0,,
85,0.75,0,0,0,,
86,0.75,0,0,0,,
87,0.75,0,0,0,,
88,0.75,0,0,0,,
89,0.75,0,0,0,,
90,0.75,0,0,0,,
91,0.75,0,0,0,,
92,0.75,0,0,0,,
93,0.75,0,0,0,,
94,0.75,0,0,0,,
95,0.75,0,0,0,,
96,0.75,0,0,0,,
97,0.75,0,0,0,,
98,0.75,0,0,0,,
99,0.75,0,0,0,,
100,0.75,0,0,0,,
2,0.76,480,651,1131,0.93,0.142
4,0.76,166,192,358,1.1,0.237
5,0.76,151,126,277,1.52,1.29e-06
6,0.76,95,77,172,1.56,4.75e-05
7,0.76,36,51,87,0.89,0.58
8,0.76,31,28,59,1.4,0.0688
9,0.76,19,16,35,1.51,0.088
10,0.76,12,19,31,0.8,0.519
11,0.76,14,10,24,1.77,0.046
13,0.76,11,8,19,1.74,0.07
14,0.76,2,4,6,0.63,0.777
15,0.76,0,5,5,0.0,0.0391
16,0.76,0,5,5,0.0,0.0391
17,0.76,0,2,2,0.0,0.417
18,0.76,0,2,2,0.0,0.417
19,0.76,0,2,2,0.0,0.417
20,0.76,0,1,1,0.0,1.0
21,0.76,0,0,0,,
22,0.76,0,0,0,,
23,0.76,0,0,0,,
24,0.76,0,0,0,,
25,0.76,0,0,0,,
27,0.76,0,0,0,,
28,0.76,0,0,0,,
29,0.76,0,0,0,,
30,0.76,0,0,0,,
31,0.76,0,0,0,,
32,0.76,0,0,0,,
33,0.76,0,0,0,,
34,0.76,0,0,0,,
35,0.76,0,0,0,,
36,0.76,0,0,0,,
37,0.76,0,0,0,,
38,0.76,0,0,0,,
39,0.76,0,0,0,,
40,0.76,0,0,0,,
41,0.76,0,0,0,,
42,0.76,0,0,0,,
43,0.76,0,0,0,,
44,0.76,0,0,0,,
45,0.76,0,0,0,,
47,0.76,0,0,0,,
48,0.76,0,0,0,,
49,0.76,0,0,0,,
50,0.76,0,0,0,,
51,0.76,0,0,0,,
52,0.76,0,0,0,,
53,0.76,0,0,0,,
54,0.76,0,0,0,,
55,0.76,0,0,0,,
56,0.76,0,0,0,,
57,0.76,0,0,0,,
58,0.76,0,0,0,,
59,0.76,0,0,0,,
60,0.76,0,0,0,,
61,0.76,0,0,0,,
62,0.76,0,0,0,,
63,0.76,0,0,0,,
64,0.76,0,0,0,,
65,0.76,0,0,0,,
66,0.76,0,0,0,,
68,0.76,0,0,0,,
69,0.76,0,0,0,,
70,0.76,0,0,0,,
71,0.76,0,0,0,,
72,0.76,0,0,0,,
73,0.76,0,0,0,,
74,0.76,0,0,0,,
75,0.76,0,0,0,,
76,0.76,0,0,0,,
77,0.76,0,0,0,,
78,0.76,0,0,0,,
79,0.76,0,0,0,,
80,0.76,0,0,0,,
81,0.76,0,0,0,,
82,0.76,0,0,0,,
83,0.76,0,0,0,,
84,0.76,0,0,0,,
85,0.76,0,0,0,,
86,0.76,0,0,0,,
87,0.76,0,0,0,,
88,0.76,0,0,0,,
89,0.76,0,0,0,,
90,0.76,0,0,0,,
91,0.76,0,0,0,,
92,0.76,0,0,0,,
93,0.76,0,0,0,,
94,0.76,0,0,0,,
95,0.76,0,0,0,,
96,0.76,0,0,0,,
97,0.76,0,0,0,,
98,0.76,0,0,0,,
99,0.76,0,0,0,,
100,0.76,0,0,0,,
2,0.77,422,547,969,0.98,0.68
4,0.77,162,151,313,1.36,0.000163
5,0.77,118,96,214,1.56,6.5e-06
6,0.77,83,66,149,1.59,7.02e-05
7,0.77,28,39,67,0.91,0.718
8,0.77,20,27,47,0.94,0.913
9,0.77,9,11,20,1.04,0.864
10,0.77,3,19,22,0.2,0.000407
11,0.77,13,5,18,3.3,0.000239
13,0.77,0,5,5,0.0,0.0391
14,0.77,1,3,4,0.42,0.737
15,0.77,0,2,2,0.0,0.417
16,0.77,0,1,1,0.0,1.0
17,0.77,0,0,0,,
18,0.77,0,1,1,0.0,1.0
19,0.77,0,1,1,0.0,1.0
20,0.77,0,1,1,0.0,1.0
21,0.77,0,0,0,,
22,0.77,0,0,0,,
23,0.77,0,0,0,,
24,0.77,0,0,0,,
25,0.77,0,0,0,,
27,0.77,0,0,0,,
28,0.77,0,0,0,,
29,0.77,0,0,0,,
30,0.77,0,0,0,,
31,0.77,0,0,0,,
32,0.77,0,0,0,,
33,0.77,0,0,0,,
34,0.77,0,0,0,,
35,0.77,0,0,0,,
36,0.77,0,0,0,,
37,0.77,0,0,0,,
38,0.77,0,0,0,,
39,0.77,0,0,0,,
40,0.77,0,0,0,,
41,0.77,0,0,0,,
42,0.77,0,0,0,,
43,0.77,0,0,0,,
44,0.77,0,0,0,,
45,0.77,0,0,0,,
47,0.77,0,0,0,,
48,0.77,0,0,0,,
49,0.77,0,0,0,,
50,0.77,0,0,0,,
51,0.77,0,0,0,,
52,0.77,0,0,0,,
53,0.77,0,0,0,,
54,0.77,0,0,0,,
55,0.77,0,0,0,,
56,0.77,0,0,0,,
57,0.77,0,0,0,,
58,0.77,0,0,0,,
59,0.77,0,0,0,,
60,0.77,0,0,0,,
61,0.77,0,0,0,,
62,0.77,0,0,0,,
63,0.77,0,0,0,,
64,0.77,0,0,0,,
65,0.77,0,0,0,,
66,0.77,0,0,0,,
68,0.77,0,0,0,,
69,0.77,0,0,0,,
70,0.77,0,0,0,,
71,0.77,0,0,0,,
72,0.77,0,0,0,,
73,0.77,0,0,0,,
74,0.77,0,0,0,,
75,0.77,0,0,0,,
76,0.77,0,0,0,,
77,0.77,0,0,0,,
78,0.77,0,0,0,,
79,0.77,0,0,0,,
80,0.77,0,0,0,,
81,0.77,0,0,0,,
82,0.77,0,0,0,,
83,0.77,0,0,0,,
84,0.77,0,0,0,,
85,0.77,0,0,0,,
86,0.77,0,0,0,,
87,0.77,0,0,0,,
88,0.77,0,0,0,,
89,0.77,0,0,0,,
90,0.77,0,0,0,,
91,0.77,0,0,0,,
92,0.77,0,0,0,,
93,0.77,0,0,0,,
94,0.77,0,0,0,,
95,0.77,0,0,0,,
96,0.77,0,0,0,,
97,0.77,0,0,0,,
98,0.77,0,0,0,,
99,0.77,0,0,0,,
100,0.77,0,0,0,,
2,0.78,356,473,829,0.95,0.39
4,0.78,135,128,263,1.34,0.00117
5,0.78,88,76,164,1.47,0.000592
6,0.78,64,59,123,1.38,0.0151
7,0.78,25,27,52,1.17,0.386
8,0.78,16,23,39,0.88,0.724
9,0.78,5,9,14,0.7,0.572
10,0.78,3,11,14,0.35,0.0585
11,0.78,5,3,8,2.11,0.0917
13,0.78,0,5,5,0.0,0.0391
14,0.78,1,1,2,1.27,0.546
15,0.78,0,1,1,0.0,1.0
16,0.78,0,1,1,0.0,1.0
17,0.78,0,0,0,,
18,0.78,0,2,2,0.0,0.417
19,0.78,0,0,0,,
20,0.78,0,0,0,,
21,0.78,0,0,0,,
22,0.78,0,0,0,,
23,0.78,0,0,0,,
24,0.78,0,0,0,,
25,0.78,0,0,0,,
27,0.78,0,0,0,,
28,0.78,0,0,0,,
29,0.78,0,0,0,,
30,0.78,0,0,0,,
31,0.78,0,0,0,,
32,0.78,0,0,0,,
33,0.78,0,0,0,,
34,0.78,0,0,0,,
35,0.78,0,0,0,,
36,0.78,0,0,0,,
37,0.78,0,0,0,,
38,0.78,0,0,0,,
39,0.78,0,0,0,,
40,0.78,0,0,0,,
41,0.78,0,0,0,,
42,0.78,0,0,0,,
43,0.78,0,0,0,,
44,0.78,0,0,0,,
45,0.78,0,0,0,,
47,0.78,0,0,0,,
48,0.78,0,0,0,,
49,0.78,0,0,0,,
50,0.78,0,0,0,,
51,0.78,0,0,0,,
52,0.78,0,0,0,,
53,0.78,0,0,0,,
54,0.78,0,0,0,,
55,0.78,0,0,0,,
56,0.78,0,0,0,,
57,0.78,0,0,0,,
58,0.78,0,0,0,,
59,0.78,0,0,0,,
60,0.78,0,0,0,,
61,0.78,0,0,0,,
62,0.78,0,0,0,,
63,0.78,0,0,0,,
64,0.78,0,0,0,,
65,0.78,0,0,0,,
66,0.78,0,0,0,,
68,0.78,0,0,0,,
69,0.78,0,0,0,,
70,0.78,0,0,0,,
71,0.78,0,0,0,,
72,0.78,0,0,0,,
73,0.78,0,0,0,,
74,0.78,0,0,0,,
75,0.78,0,0,0,,
76,0.78,0,0,0,,
77,0.78,0,0,0,,
78,0.78,0,0,0,,
79,0.78,0,0,0,,
80,0.78,0,0,0,,
81,0.78,0,0,0,,
82,0.78,0,0,0,,
83,0.78,0,0,0,,
84,0.78,0,0,0,,
85,0.78,0,0,0,,
86,0.78,0,0,0,,
87,0.78,0,0,0,,
88,0.78,0,0,0,,
89,0.78,0,0,0,,
90,0.78,0,0,0,,
91,0.78,0,0,0,,
92,0.78,0,0,0,,
93,0.78,0,0,0,,
94,0.78,0,0,0,,
95,0.78,0,0,0,,
96,0.78,0,0,0,,
97,0.78,0,0,0,,
98,0.78,0,0,0,,
99,0.78,0,0,0,,
100,0.78,0,0,0,,
2,0.79,319,373,692,1.08,0.151
4,0.79,109,105,214,1.32,0.00583
5,0.79,88,64,152,1.74,1.42e-06
6,0.79,44,40,84,1.39,0.032
7,0.79,18,25,43,0.91,0.821
8,0.79,14,22,36,0.81,0.546
9,0.79,2,8,10,0.32,0.106
10,0.79,3,9,12,0.42,0.182
11,0.79,4,5,9,1.01,0.802
13,0.79,0,5,5,0.0,0.0391
14,0.79,0,1,1,0.0,1.0
15,0.79,0,1,1,0.0,1.0
16,0.79,0,1,1,0.0,1.0
17,0.79,0,0,0,,
18,0.79,0,1,1,0.0,1.0
19,0.79,0,0,0,,
20,0.79,0,0,0,,
21,0.79,0,0,0,,
22,0.79,0,0,0,,
23,0.79,0,0,0,,
24,0.79,0,0,0,,
25,0.79,0,0,0,,
27,0.79,0,0,0,,
28,0.79,0,0,0,,
29,0.79,0,0,0,,
30,0.79,0,0,0,,
31,0.79,0,0,0,,
32,0.79,0,0,0,,
33,0.79,0,0,0,,
34,0.79,0,0,0,,
35,0.79,0,0,0,,
36,0.79,0,0,0,,
37,0.79,0,0,0,,
38,0.79,0,0,0,,
39,0.79,0,0,0,,
40,0.79,0,0,0,,
41,0.79,0,0,0,,
42,0.79,0,0,0,,
43,0.79,0,0,0,,
44,0.79,0,0,0,,
45,0.79,0,0,0,,
47,0.79,0,0,0,,
48,0.79,0,0,0,,
49,0.79,0,0,0,,
50,0.79,0,0,0,,
51,0.79,0,0,0,,
52,0.79,0,0,0,,
53,0.79,0,0,0,,
54,0.79,0,0,0,,
55,0.79,0,0,0,,
56,0.79,0,0,0,,
57,0.79,0,0,0,,
58,0.79,0,0,0,,
59,0.79,0,0,0,,
60,0.79,0,0,0,,
61,0.79,0,0,0,,
62,0.79,0,0,0,,
63,0.79,0,0,0,,
64,0.79,0,0,0,,
65,0.79,0,0,0,,
66,0.79,0,0,0,,
68,0.79,0,0,0,,
69,0.79,0,0,0,,
70,0.79,0,0,0,,
71,0.79,0,0,0,,
72,0.79,0,0,0,,
73,0.79,0,0,0,,
74,0.79,0,0,0,,
75,0.79,0,0,0,,
76,0.79,0,0,0,,
77,0.79,0,0,0,,
78,0.79,0,0,0,,
79,0.79,0,0,0,,
80,0.79,0,0,0,,
81,0.79,0,0,0,,
82,0.79,0,0,0,,
83,0.79,0,0,0,,
84,0.79,0,0,0,,
85,0.79,0,0,0,,
86,0.79,0,0,0,,
87,0.79,0,0,0,,
88,0.79,0,0,0,,
89,0.79,0,0,0,,
90,0.79,0,0,0,,
91,0.79,0,0,0,,
92,0.79,0,0,0,,
93,0.79,0,0,0,,
94,0.79,0,0,0,,
95,0.79,0,0,0,,
96,0.79,0,0,0,,
97,0.79,0,0,0,,
98,0.79,0,0,0,,
99,0.79,0,0,0,,
100,0.79,0,0,0,,
2,0.8,288,304,592,1.2,0.0023
4,0.8,81,87,168,1.18,0.146
5,0.8,70,59,129,1.5,0.00119
6,0.8,37,35,72,1.34,0.0852
7,0.8,19,23,42,1.05,0.814
8,0.8,9,20,29,0.57,0.0998
9,0.8,0,8,8,0.0,0.00406
10,0.8,4,7,11,0.72,0.671
11,0.8,15,3,18,6.34,3.42e-08
13,0.8,0,4,4,0.0,0.0846
14,0.8,0,1,1,0.0,1.0
15,0.8,0,1,1,0.0,1.0
16,0.8,0,1,1,0.0,1.0
17,0.8,0,0,0,,
18,0.8,0,0,0,,
19,0.8,0,0,0,,
20,0.8,0,0,0,,
21,0.8,0,0,0,,
22,0.8,0,0,0,,
23,0.8,0,0,0,,
24,0.8,0,0,0,,
25,0.8,0,0,0,,
27,0.8,0,0,0,,
28,0.8,0,0,0,,
29,0.8,0,0,0,,
30,0.8,0,0,0,,
31,0.8,0,0,0,,
32,0.8,0,0,0,,
33,0.8,0,0,0,,
34,0.8,0,0,0,,
35,0.8,0,0,0,,
36,0.8,0,0,0,,
37,0.8,0,0,0,,
38,0.8,0,0,0,,
39,0.8,0,0,0,,
40,0.8,0,0,0,,
41,0.8,0,0,0,,
42,0.8,0,0,0,,
43,0.8,0,0,0,,
44,0.8,0,0,0,,
45,0.8,0,0,0,,
47,0.8,0,0,0,,
48,0.8,0,0,0,,
49,0.8,0,0,0,,
50,0.8,0,0,0,,
51,0.8,0,0,0,,
52,0.8,0,0,0,,
53,0.8,0,0,0,,
54,0.8,0,0,0,,
55,0.8,0,0,0,,
56,0.8,0,0,0,,
57,0.8,0,0,0,,
58,0.8,0,0,0,,
59,0.8,0,0,0,,
60,0.8,0,0,0,,
61,0.8,0,0,0,,
62,0.8,0,0,0,,
63,0.8,0,0,0,,
64,0.8,0,0,0,,
65,0.8,0,0,0,,
66,0.8,0,0,0,,
68,0.8,0,0,0,,
69,0.8,0,0,0,,
70,0.8,0,0,0,,
71,0.8,0,0,0,,
72,0.8,0,0,0,,
73,0.8,0,0,0,,
74,0.8,0,0,0,,
75,0.8,0,0,0,,
76,0.8,0,0,0,,
77,0.8,0,0,0,,
78,0.8,0,0,0,,
79,0.8,0,0,0,,
80,0.8,0,0,0,,
81,0.8,0,0,0,,
82,0.8,0,0,0,,
83,0.8,0,0,0,,
84,0.8,0,0,0,,
85,0.8,0,0,0,,
86,0.8,0,0,0,,
87,0.8,0,0,0,,
88,0.8,0,0,0,,
89,0.8,0,0,0,,
90,0.8,0,0,0,,
91,0.8,0,0,0,,
92,0.8,0,0,0,,
93,0.8,0,0,0,,
94,0.8,0,0,0,,
95,0.8,0,0,0,,
96,0.8,0,0,0,,
97,0.8,0,0,0,,
98,0.8,0,0,0,,
99,0.8,0,0,0,,
100,0.8,0,0,0,,
2,0.81,271,278,549,1.24,0.000694
4,0.81,80,81,161,1.25,0.0517
5,0.81,59,48,107,1.56,0.00142
6,0.81,29,31,60,1.19,0.361
7,0.81,13,18,31,0.92,0.894
8,0.81,7,8,15,1.11,0.689
9,0.81,1,9,10,0.14,0.0131
10,0.81,2,10,12,0.25,0.0304
11,0.81,14,1,15,17.75,1.98e-13
13,0.81,0,4,4,0.0,0.0846
14,0.81,0,1,1,0.0,1.0
15,0.81,0,0,0,,
16,0.81,0,0,0,,
17,0.81,0,0,0,,
18,0.81,0,0,0,,
19,0.81,0,0,0,,
20,0.81,0,0,0,,
21,0.81,0,0,0,,
22,0.81,0,0,0,,
23,0.81,0,0,0,,
24,0.81,0,0,0,,
25,0.81,0,0,0,,
27,0.81,0,0,0,,
28,0.81,0,0,0,,
29,0.81,0,0,0,,
30,0.81,0,0,0,,
31,0.81,0,0,0,,
32,0.81,0,0,0,,
33,0.81,0,0,0,,
34,0.81,0,0,0,,
35,0.81,0,0,0,,
36,0.81,0,0,0,,
37,0.81,0,0,0,,
38,0.81,0,0,0,,
39,0.81,0,0,0,,
40,0.81,0,0,0,,
41,0.81,0,0,0,,
42,0.81,0,0,0,,
43,0.81,0,0,0,,
44,0.81,0,0,0,,
45,0.81,0,0,0,,
47,0.81,0,0,0,,
48,0.81,0,0,0,,
49,0.81,0,0,0,,
50,0.81,0,0,0,,
51,0.81,0,0,0,,
52,0.81,0,0,0,,
53,0.81,0,0,0,,
54,0.81,0,0,0,,
55,0.81,0,0,0,,
56,0.81,0,0,0,,
57,0.81,0,0,0,,
58,0.81,0,0,0,,
59,0.81,0,0,0,,
60,0.81,0,0,0,,
61,0.81,0,0,0,,
62,0.81,0,0,0,,
63,0.81,0,0,0,,
64,0.81,0,0,0,,
65,0.81,0,0,0,,
66,0.81,0,0,0,,
68,0.81,0,0,0,,
69,0.81,0,0,0,,
70,0.81,0,0,0,,
71,0.81,0,0,0,,
72,0.81,0,0,0,,
73,0.81,0,0,0,,
74,0.81,0,0,0,,
75,0.81,0,0,0,,
76,0.81,0,0,0,,
77,0.81,0,0,0,,
78,0.81,0,0,0,,
79,0.81,0,0,0,,
80,0.81,0,0,0,,
81,0.81,0,0,0,,
82,0.81,0,0,0,,
83,0.81,0,0,0,,
84,0.81,0,0,0,,
85,0.81,0,0,0,,
86,0.81,0,0,0,,
87,0.81,0,0,0,,
88,0.81,0,0,0,,
89,0.81,0,0,0,,
90,0.81,0,0,0,,
91,0.81,0,0,0,,
92,0.81,0,0,0,,
93,0.81,0,0,0,,
94,0.81,0,0,0,,
95,0.81,0,0,0,,
96,0.81,0,0,0,,
97,0.81,0,0,0,,
98,0.81,0,0,0,,
99,0.81,0,0,0,,
100,0.81,0,0,0,,
2,0.82,266,276,542,1.22,0.00138
4,0.82,78,82,160,1.21,0.105
5,0.82,56,46,102,1.54,0.00203
6,0.82,29,30,59,1.23,0.257
7,0.82,13,17,30,0.97,1.0
8,0.82,7,8,15,1.11,0.689
9,0.82,1,9,10,0.14,0.0131
10,0.82,2,10,12,0.25,0.0304
11,0.82,14,1,15,17.75,1.98e-13
13,0.82,0,4,4,0.0,0.0846
14,0.82,0,1,1,0.0,1.0
15,0.82,0,0,0,,
16,0.82,0,0,0,,
17,0.82,0,0,0,,
18,0.82,0,0,0,,
19,0.82,0,0,0,,
20,0.82,0,0,0,,
21,0.82,0,0,0,,
22,0.82,0,0,0,,
23,0.82,0,0,0,,
24,0.82,0,0,0,,
25,0.82,0,0,0,,
27,0.82,0,0,0,,
28,0.82,0,0,0,,
29,0.82,0,0,0,,
30,0.82,0,0,0,,
31,0.82,0,0,0,,
32,0.82,0,0,0,,
33,0.82,0,0,0,,
34,0.82,0,0,0,,
35,0.82,0,0,0,,
36,0.82,0,0,0,,
37,0.82,0,0,0,,
38,0.82,0,0,0,,
39,0.82,0,0,0,,
40,0.82,0,0,0,,
41,0.82,0,0,0,,
42,0.82,0,0,0,,
43,0.82,0,0,0,,
44,0.82,0,0,0,,
45,0.82,0,0,0,,
47,0.82,0,0,0,,
48,0.82,0,0,0,,
49,0.82,0,0,0,,
50,0.82,0,0,0,,
51,0.82,0,0,0,,
52,0.82,0,0,0,,
53,0.82,0,0,0,,
54,0.82,0,0,0,,
55,0.82,0,0,0,,
56,0.82,0,0,0,,
57,0.82,0,0,0,,
58,0.82,0,0,0,,
59,0.82,0,0,0,,
60,0.82,0,0,0,,
61,0.82,0,0,0,,
62,0.82,0,0,0,,
63,0.82,0,0,0,,
64,0.82,0,0,0,,
65,0.82,0,0,0,,
66,0.82,0,0,0,,
68,0.82,0,0,0,,
69,0.82,0,0,0,,
70,0.82,0,0,0,,
71,0.82,0,0,0,,
72,0.82,0,0,0,,
73,0.82,0,0,0,,
74,0.82,0,0,0,,
75,0.82,0,0,0,,
76,0.82,0,0,0,,
77,0.82,0,0,0,,
78,0.82,0,0,0,,
79,0.82,0,0,0,,
80,0.82,0,0,0,,
81,0.82,0,0,0,,
82,0.82,0,0,0,,
83,0.82,0,0,0,,
84,0.82,0,0,0,,
85,0.82,0,0,0,,
86,0.82,0,0,0,,
87,0.82,0,0,0,,
88,0.82,0,0,0,,
89,0.82,0,0,0,,
90,0.82,0,0,0,,
91,0.82,0,0,0,,
92,0.82,0,0,0,,
93,0.82,0,0,0,,
94,0.82,0,0,0,,
95,0.82,0,0,0,,
96,0.82,0,0,0,,
97,0.82,0,0,0,,
98,0.82,0,0,0,,
99,0.82,0,0,0,,
100,0.82,0,0,0,,
2,0.83,256,256,512,1.27,0.000237
4,0.83,70,76,146,1.17,0.195
5,0.83,55,43,98,1.62,0.000752
6,0.83,26,27,53,1.22,0.279
7,0.83,8,17,25,0.6,0.17
8,0.83,6,7,13,1.09,0.829
9,0.83,10,9,19,1.41,0.256
10,0.83,2,9,11,0.28,0.0572
11,0.83,1,0,1,inf,0.0
13,0.83,0,4,4,0.0,0.0846
14,0.83,0,1,1,0.0,1.0
15,0.83,0,0,0,,
16,0.83,0,0,0,,
17,0.83,0,0,0,,
18,0.83,0,0,0,,
19,0.83,0,0,0,,
20,0.83,0,0,0,,
21,0.83,0,0,0,,
22,0.83,0,0,0,,
23,0.83,0,0,0,,
24,0.83,0,0,0,,
25,0.83,0,0,0,,
27,0.83,0,0,0,,
28,0.83,0,0,0,,
29,0.83,0,0,0,,
30,0.83,0,0,0,,
31,0.83,0,0,0,,
32,0.83,0,0,0,,
33,0.83,0,0,0,,
34,0.83,0,0,0,,
35,0.83,0,0,0,,
36,0.83,0,0,0,,
37,0.83,0,0,0,,
38,0.83,0,0,0,,
39,0.83,0,0,0,,
40,0.83,0,0,0,,
41,0.83,0,0,0,,
42,0.83,0,0,0,,
43,0.83,0,0,0,,
44,0.83,0,0,0,,
45,0.83,0,0,0,,
47,0.83,0,0,0,,
48,0.83,0,0,0,,
49,0.83,0,0,0,,
50,0.83,0,0,0,,
51,0.83,0,0,0,,
52,0.83,0,0,0,,
53,0.83,0,0,0,,
54,0.83,0,0,0,,
55,0.83,0,0,0,,
56,0.83,0,0,0,,
57,0.83,0,0,0,,
58,0.83,0,0,0,,
59,0.83,0,0,0,,
60,0.83,0,0,0,,
61,0.83,0,0,0,,
62,0.83,0,0,0,,
63,0.83,0,0,0,,
64,0.83,0,0,0,,
65,0.83,0,0,0,,
66,0.83,0,0,0,,
68,0.83,0,0,0,,
69,0.83,0,0,0,,
70,0.83,0,0,0,,
71,0.83,0,0,0,,
72,0.83,0,0,0,,
73,0.83,0,0,0,,
74,0.83,0,0,0,,
75,0.83,0,0,0,,
76,0.83,0,0,0,,
77,0.83,0,0,0,,
78,0.83,0,0,0,,
79,0.83,0,0,0,,
80,0.83,0,0,0,,
81,0.83,0,0,0,,
82,0.83,0,0,0,,
83,0.83,0,0,0,,
84,0.83,0,0,0,,
85,0.83,0,0,0,,
86,0.83,0,0,0,,
87,0.83,0,0,0,,
88,0.83,0,0,0,,
89,0.83,0,0,0,,
90,0.83,0,0,0,,
91,0.83,0,0,0,,
92,0.83,0,0,0,,
93,0.83,0,0,0,,
94,0.83,0,0,0,,
95,0.83,0,0,0,,
96,0.83,0,0,0,,
97,0.83,0,0,0,,
98,0.83,0,0,0,,
99,0.83,0,0,0,,
100,0.83,0,0,0,,
2,0.84,236,248,484,1.21,0.00459
4,0.84,64,70,134,1.16,0.225
5,0.84,52,38,90,1.73,0.000228
6,0.84,25,24,49,1.32,0.166
7,0.84,11,16,27,0.87,0.778
8,0.84,9,7,16,1.63,0.134
9,0.84,3,8,11,0.48,0.232
10,0.84,1,7,8,0.18,0.0519
11,0.84,1,0,1,inf,0.0
13,0.84,0,3,3,0.0,0.185
14,0.84,0,1,1,0.0,1.0
15,0.84,0,0,0,,
16,0.84,0,0,0,,
17,0.84,0,0,0,,
18,0.84,0,0,0,,
19,0.84,0,0,0,,
20,0.84,0,0,0,,
21,0.84,0,0,0,,
22,0.84,0,0,0,,
23,0.84,0,0,0,,
24,0.84,0,0,0,,
25,0.84,0,0,0,,
27,0.84,0,0,0,,
28,0.84,0,0,0,,
29,0.84,0,0,0,,
30,0.84,0,0,0,,
31,0.84,0,0,0,,
32,0.84,0,0,0,,
33,0.84,0,0,0,,
34,0.84,0,0,0,,
35,0.84,0,0,0,,
36,0.84,0,0,0,,
37,0.84,0,0,0,,
38,0.84,0,0,0,,
39,0.84,0,0,0,,
40,0.84,0,0,0,,
41,0.84,0,0,0,,
42,0.84,0,0,0,,
43,0.84,0,0,0,,
44,0.84,0,0,0,,
45,0.84,0,0,0,,
47,0.84,0,0,0,,
48,0.84,0,0,0,,
49,0.84,0,0,0,,
50,0.84,0,0,0,,
51,0.84,0,0,0,,
52,0.84,0,0,0,,
53,0.84,0,0,0,,
54,0.84,0,0,0,,
55,0.84,0,0,0,,
56,0.84,0,0,0,,
57,0.84,0,0,0,,
58,0.84,0,0,0,,
59,0.84,0,0,0,,
60,0.84,0,0,0,,
61,0.84,0,0,0,,
62,0.84,0,0,0,,
63,0.84,0,0,0,,
64,0.84,0,0,0,,
65,0.84,0,0,0,,
66,0.84,0,0,0,,
68,0.84,0,0,0,,
69,0.84,0,0,0,,
70,0.84,0,0,0,,
71,0.84,0,0,0,,
72,0.84,0,0,0,,
73,0.84,0,0,0,,
74,0.84,0,0,0,,
75,0.84,0,0,0,,
76,0.84,0,0,0,,
77,0.84,0,0,0,,
78,0.84,0,0,0,,
79,0.84,0,0,0,,
80,0.84,0,0,0,,
81,0.84,0,0,0,,
82,0.84,0,0,0,,
83,0.84,0,0,0,,
84,0.84,0,0,0,,
85,0.84,0,0,0,,
86,0.84,0,0,0,,
87,0.84,0,0,0,,
88,0.84,0,0,0,,
89,0.84,0,0,0,,
90,0.84,0,0,0,,
91,0.84,0,0,0,,
92,0.84,0,0,0,,
93,0.84,0,0,0,,
94,0.84,0,0,0,,
95,0.84,0,0,0,,
96,0.84,0,0,0,,
97,0.84,0,0,0,,
98,0.84,0,0,0,,
99,0.84,0,0,0,,
100,0.84,0,0,0,,
2,0.85,226,226,452,1.27,0.000541
4,0.85,49,52,101,1.19,0.211
5,0.85,46,34,80,1.72,0.000653
6,0.85,16,22,38,0.92,0.904
7,0.85,13,11,24,1.5,0.169
8,0.85,7,6,13,1.48,0.25
9,0.85,2,4,6,0.63,0.777
10,0.85,1,4,5,0.32,0.389
11,0.85,0,0,0,,
13,0.85,0,2,2,0.0,0.417
14,0.85,0,0,0,,
15,0.85,0,0,0,,
16,0.85,0,0,0,,
17,0.85,0,0,0,,
18,0.85,0,0,0,,
19,0.85,0,0,0,,
20,0.85,0,0,0,,
21,0.85,0,0,0,,
22,0.85,0,0,0,,
23,0.85,0,0,0,,
24,0.85,0,0,0,,
25,0.85,0,0,0,,
27,0.85,0,0,0,,
28,0.85,0,0,0,,
29,0.85,0,0,0,,
30,0.85,0,0,0,,
31,0.85,0,0,0,,
32,0.85,0,0,0,,
33,0.85,0,0,0,,
34,0.85,0,0,0,,
35,0.85,0,0,0,,
36,0.85,0,0,0,,
37,0.85,0,0,0,,
38,0.85,0,0,0,,
39,0.85,0,0,0,,
40,0.85,0,0,0,,
41,0.85,0,0,0,,
42,0.85,0,0,0,,
43,0.85,0,0,0,,
44,0.85,0,0,0,,
45,0.85,0,0,0,,
47,0.85,0,0,0,,
48,0.85,0,0,0,,
49,0.85,0,0,0,,
50,0.85,0,0,0,,
51,0.85,0,0,0,,
52,0.85,0,0,0,,
53,0.85,0,0,0,,
54,0.85,0,0,0,,
55,0.85,0,0,0,,
56,0.85,0,0,0,,
57,0.85,0,0,0,,
