Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
2,0.85,0,5,5,0.0,0.0391
4,0.85,1,0,1,inf,0.0
5,0.85,0,1,1,0.0,1.0
6,0.85,0,1,1,0.0,1.0
7,0.85,0,0,0,,
8,0.85,0,0,0,,
9,0.85,0,0,0,,
10,0.85,0,0,0,,
11,0.85,0,0,0,,
13,0.85,0,0,0,,
14,0.85,0,0,0,,
15,0.85,0,0,0,,
16,0.85,0,0,0,,
17,0.85,0,0,0,,
18,0.85,0,0,0,,
19,0.85,0,0,0,,
20,0.85,0,0,0,,
21,0.85,0,0,0,,
22,0.85,0,0,0,,
23,0.85,0,0,0,,
24,0.85,0,1,1,0.0,1.0
25,0.85,0,0,0,,
27,0.85,0,0,0,,
28,0.85,0,0,0,,
29,0.85,0,0,0,,
30,0.85,0,0,0,,
31,0.85,0,0,0,,
32,0.85,0,0,0,,
33,0.85,0,0,0,,
34,0.85,0,0,0,,
35,0.85,0,0,0,,
36,0.85,0,0,0,,
37,0.85,0,0,0,,
38,0.85,0,0,0,,
39,0.85,0,0,0,,
40,0.85,0,0,0,,
41,0.85,0,1,1,0.0,1.0
42,0.85,0,0,0,,
43,0.85,0,0,0,,
44,0.85,0,1,1,0.0,1.0
45,0.85,0,0,0,,
47,0.85,0,0,0,,
48,0.85,0,2,2,0.0,0.417
49,0.85,0,0,0,,
50,0.85,0,0,0,,
51,0.85,1,1,2,1.27,0.546
52,0.85,3,2,5,1.9,0.211
53,0.85,0,0,0,,
54,0.85,2,1,3,2.54,0.187
55,0.85,0,0,0,,
56,0.85,2,0,2,inf,0.0
57,0.85,0,2,2,0.0,0.417
58,0.85,0,2,2,0.0,0.417
59,0.85,0,2,2,0.0,0.417
60,0.85,0,0,0,,
61,0.85,0,6,6,0.0,0.0183
62,0.85,0,4,4,0.0,0.0846
63,0.85,0,3,3,0.0,0.185
64,0.85,1,0,1,inf,0.0
65,0.85,0,3,3,0.0,0.185
66,0.85,1,2,3,0.63,1.0
68,0.85,2,7,9,0.36,0.194
69,0.85,0,1,1,0.0,1.0
70,0.85,2,4,6,0.63,0.777
71,0.85,2,1,3,2.54,0.187
72,0.85,0,3,3,0.0,0.185
73,0.85,0,5,5,0.0,0.0391
74,0.85,1,3,4,0.42,0.737
75,0.85,0,0,0,,
76,0.85,0,1,1,0.0,1.0
77,0.85,0,0,0,,
78,0.85,0,7,7,0.0,0.00859
79,0.85,4,7,11,0.72,0.671
80,0.85,0,3,3,0.0,0.185
81,0.85,0,3,3,0.0,0.185
82,0.85,3,1,4,3.8,0.0458
83,0.85,0,3,3,0.0,0.185
84,0.85,5,3,8,2.11,0.0917
85,0.85,1,1,2,1.27,0.546
86,0.85,1,1,2,1.27,0.546
87,0.85,0,10,10,0.0,0.000925
88,0.85,1,9,10,0.14,0.0131
89,0.85,1,14,15,0.09,0.000402
90,0.85,0,8,8,0.0,0.00406
91,0.85,1,10,11,0.13,0.00657
92,0.85,2,10,12,0.25,0.0304
93,0.85,1,4,5,0.32,0.389
94,0.85,0,8,8,0.0,0.00406
95,0.85,0,9,9,0.0,0.00193
96,0.85,0,6,6,0.0,0.0183
97,0.85,1,18,19,0.07,2.43e-05
98,0.85,3,13,16,0.29,0.0177
99,0.85,1,18,19,0.07,2.43e-05
100,0.85,0,4,4,0.0,0.0846
2,0.86,0,2,2,0.0,0.417
4,0.86,1,0,1,inf,0.0
5,0.86,0,0,0,,
6,0.86,0,1,1,0.0,1.0
7,0.86,0,0,0,,
8,0.86,0,0,0,,
9,0.86,0,0,0,,
10,0.86,0,0,0,,
11,0.86,0,0,0,,
13,0.86,0,0,0,,
14,0.86,0,0,0,,
15,0.86,0,0,0,,
16,0.86,0,0,0,,
17,0.86,0,0,0,,
18,0.86,0,0,0,,
19,0.86,0,0,0,,
20,0.86,0,0,0,,
21,0.86,0,0,0,,
22,0.86,0,0,0,,
23,0.86,0,0,0,,
24,0.86,0,1,1,0.0,1.0
25,0.86,0,0,0,,
27,0.86,0,0,0,,
28,0.86,0,0,0,,
29,0.86,0,0,0,,
30,0.86,0,0,0,,
31,0.86,0,0,0,,
32,0.86,0,0,0,,
33,0.86,0,0,0,,
34,0.86,0,0,0,,
35,0.86,0,0,0,,
36,0.86,0,0,0,,
37,0.86,0,0,0,,
38,0.86,0,0,0,,
39,0.86,0,0,0,,
40,0.86,0,0,0,,
41,0.86,0,1,1,0.0,1.0
42,0.86,0,0,0,,
43,0.86,0,0,0,,
44,0.86,0,1,1,0.0,1.0
45,0.86,0,0,0,,
47,0.86,0,0,0,,
48,0.86,0,2,2,0.0,0.417
49,0.86,0,0,0,,
50,0.86,0,0,0,,
51,0.86,1,1,2,1.27,0.546
52,0.86,3,2,5,1.9,0.211
53,0.86,0,0,0,,
54,0.86,2,1,3,2.54,0.187
55,0.86,0,0,0,,
56,0.86,2,0,2,inf,0.0
57,0.86,0,2,2,0.0,0.417
58,0.86,0,2,2,0.0,0.417
59,0.86,0,2,2,0.0,0.417
60,0.86,0,0,0,,
61,0.86,0,6,6,0.0,0.0183
62,0.86,0,4,4,0.0,0.0846
63,0.86,0,3,3,0.0,0.185
64,0.86,1,0,1,inf,0.0
65,0.86,0,3,3,0.0,0.185
66,0.86,1,2,3,0.63,1.0
68,0.86,2,7,9,0.36,0.194
69,0.86,0,1,1,0.0,1.0
70,0.86,2,4,6,0.63,0.777
71,0.86,2,1,3,2.54,0.187
72,0.86,0,3,3,0.0,0.185
73,0.86,0,5,5,0.0,0.0391
74,0.86,1,3,4,0.42,0.737
75,0.86,0,0,0,,
76,0.86,0,1,1,0.0,1.0
77,0.86,0,0,0,,
78,0.86,0,7,7,0.0,0.00859
79,0.86,4,7,11,0.72,0.671
80,0.86,0,3,3,0.0,0.185
81,0.86,0,3,3,0.0,0.185
82,0.86,3,1,4,3.8,0.0458
83,0.86,0,3,3,0.0,0.185
84,0.86,5,3,8,2.11,0.0917
85,0.86,1,1,2,1.27,0.546
86,0.86,1,1,2,1.27,0.546
87,0.86,0,10,10,0.0,0.000925
88,0.86,1,9,10,0.14,0.0131
89,0.86,1,14,15,0.09,0.000402
90,0.86,0,8,8,0.0,0.00406
91,0.86,1,10,11,0.13,0.00657
92,0.86,2,10,12,0.25,0.0304
93,0.86,1,4,5,0.32,0.389
94,0.86,0,8,8,0.0,0.00406
95,0.86,0,9,9,0.0,0.00193
96,0.86,0,6,6,0.0,0.0183
97,0.86,1,18,19,0.07,2.43e-05
98,0.86,3,13,16,0.29,0.0177
99,0.86,1,18,19,0.07,2.43e-05
100,0.86,0,4,4,0.0,0.0846
2,0.87,0,2,2,0.0,0.417
4,0.87,1,0,1,inf,0.0
5,0.87,0,0,0,,
6,0.87,0,0,0,,
7,0.87,0,0,0,,
8,0.87,0,0,0,,
9,0.87,0,0,0,,
10,0.87,0,0,0,,
11,0.87,0,0,0,,
13,0.87,0,0,0,,
14,0.87,0,0,0,,
15,0.87,0,0,0,,
16,0.87,0,0,0,,
17,0.87,0,0,0,,
18,0.87,0,0,0,,
19,0.87,0,0,0,,
20,0.87,0,0,0,,
21,0.87,0,0,0,,
22,0.87,0,0,0,,
23,0.87,0,0,0,,
24,0.87,0,1,1,0.0,1.0
25,0.87,0,0,0,,
27,0.87,0,0,0,,
28,0.87,0,0,0,,
29,0.87,0,0,0,,
30,0.87,0,0,0,,
31,0.87,0,0,0,,
32,0.87,0,0,0,,
33,0.87,0,0,0,,
34,0.87,0,0,0,,
35,0.87,0,0,0,,
36,0.87,0,0,0,,
37,0.87,0,0,0,,
38,0.87,0,0,0,,
39,0.87,0,0,0,,
40,0.87,0,0,0,,
41,0.87,0,1,1,0.0,1.0
42,0.87,0,0,0,,
43,0.87,0,0,0,,
44,0.87,0,1,1,0.0,1.0
45,0.87,0,0,0,,
47,0.87,0,0,0,,
48,0.87,0,2,2,0.0,0.417
49,0.87,0,0,0,,
50,0.87,0,0,0,,
51,0.87,1,1,2,1.27,0.546
52,0.87,3,2,5,1.9,0.211
53,0.87,0,0,0,,
54,0.87,2,1,3,2.54,0.187
55,0.87,0,0,0,,
56,0.87,2,0,2,inf,0.0
57,0.87,0,2,2,0.0,0.417
58,0.87,0,2,2,0.0,0.417
59,0.87,0,2,2,0.0,0.417
60,0.87,0,0,0,,
61,0.87,0,6,6,0.0,0.0183
62,0.87,0,4,4,0.0,0.0846
63,0.87,0,3,3,0.0,0.185
64,0.87,1,0,1,inf,0.0
65,0.87,0,3,3,0.0,0.185
66,0.87,1,2,3,0.63,1.0
68,0.87,2,7,9,0.36,0.194
69,0.87,0,1,1,0.0,1.0
70,0.87,2,4,6,0.63,0.777
71,0.87,2,1,3,2.54,0.187
72,0.87,0,3,3,0.0,0.185
73,0.87,0,5,5,0.0,0.0391
74,0.87,1,3,4,0.42,0.737
75,0.87,0,0,0,,
76,0.87,0,1,1,0.0,1.0
77,0.87,0,0,0,,
78,0.87,0,7,7,0.0,0.00859
79,0.87,4,7,11,0.72,0.671
80,0.87,0,3,3,0.0,0.185
81,0.87,0,3,3,0.0,0.185
82,0.87,3,1,4,3.8,0.0458
83,0.87,0,3,3,0.0,0.185
84,0.87,5,3,8,2.11,0.0917
85,0.87,1,1,2,1.27,0.546
86,0.87,1,1,2,1.27,0.546
87,0.87,0,10,10,0.0,0.000925
88,0.87,1,9,10,0.14,0.0131
89,0.87,1,14,15,0.09,0.000402
90,0.87,0,8,8,0.0,0.00406
91,0.87,1,10,11,0.13,0.00657
92,0.87,2,10,12,0.25,0.0304
93,0.87,1,4,5,0.32,0.389
94,0.87,0,8,8,0.0,0.00406
95,0.87,0,9,9,0.0,0.00193
96,0.87,0,6,6,0.0,0.0183
97,0.87,1,18,19,0.07,2.43e-05
98,0.87,3,13,16,0.29,0.0177
99,0.87,1,18,19,0.07,2.43e-05
100,0.87,0,4,4,0.0,0.0846
2,0.88,0,0,0,,
4,0.88,0,0,0,,
5,0.88,0,0,0,,
6,0.88,0,0,0,,
7,0.88,0,0,0,,
8,0.88,0,0,0,,
9,0.88,0,0,0,,
10,0.88,0,0,0,,
11,0.88,0,0,0,,
13,0.88,0,0,0,,
14,0.88,0,0,0,,
15,0.88,0,0,0,,
16,0.88,0,0,0,,
17,0.88,0,0,0,,
18,0.88,0,0,0,,
19,0.88,0,0,0,,
20,0.88,0,0,0,,
21,0.88,0,0,0,,
22,0.88,0,0,0,,
23,0.88,0,0,0,,
24,0.88,0,1,1,0.0,1.0
25,0.88,0,0,0,,
27,0.88,0,0,0,,
28,0.88,0,0,0,,
29,0.88,0,0,0,,
30,0.88,0,0,0,,
31,0.88,0,0,0,,
32,0.88,0,0,0,,
33,0.88,0,0,0,,
34,0.88,0,0,0,,
35,0.88,0,0,0,,
36,0.88,0,0,0,,
37,0.88,0,0,0,,
38,0.88,0,0,0,,
39,0.88,0,0,0,,
40,0.88,0,0,0,,
41,0.88,0,1,1,0.0,1.0
42,0.88,0,0,0,,
43,0.88,0,0,0,,
44,0.88,0,1,1,0.0,1.0
45,0.88,0,0,0,,
47,0.88,0,0,0,,
48,0.88,0,2,2,0.0,0.417
49,0.88,0,0,0,,
50,0.88,0,0,0,,
51,0.88,1,1,2,1.27,0.546
52,0.88,3,2,5,1.9,0.211
53,0.88,0,0,0,,
54,0.88,2,1,3,2.54,0.187
55,0.88,0,0,0,,
56,0.88,2,0,2,inf,0.0
57,0.88,0,2,2,0.0,0.417
58,0.88,0,2,2,0.0,0.417
59,0.88,0,2,2,0.0,0.417
60,0.88,0,0,0,,
61,0.88,0,6,6,0.0,0.0183
62,0.88,0,4,4,0.0,0.0846
63,0.88,0,3,3,0.0,0.185
64,0.88,1,0,1,inf,0.0
65,0.88,0,3,3,0.0,0.185
66,0.88,1,2,3,0.63,1.0
68,0.88,2,7,9,0.36,0.194
69,0.88,0,1,1,0.0,1.0
70,0.88,2,4,6,0.63,0.777
71,0.88,2,1,3,2.54,0.187
72,0.88,0,3,3,0.0,0.185
73,0.88,0,5,5,0.0,0.0391
74,0.88,1,3,4,0.42,0.737
75,0.88,0,0,0,,
76,0.88,0,1,1,0.0,1.0
77,0.88,0,0,0,,
78,0.88,0,7,7,0.0,0.00859
79,0.88,4,7,11,0.72,0.671
80,0.88,0,3,3,0.0,0.185
81,0.88,0,3,3,0.0,0.185
82,0.88,3,1,4,3.8,0.0458
83,0.88,0,3,3,0.0,0.185
84,0.88,5,3,8,2.11,0.0917
85,0.88,1,1,2,1.27,0.546
86,0.88,1,1,2,1.27,0.546
87,0.88,0,10,10,0.0,0.000925
88,0.88,1,9,10,0.14,0.0131
89,0.88,1,14,15,0.09,0.000402
90,0.88,0,8,8,0.0,0.00406
91,0.88,1,10,11,0.13,0.00657
92,0.88,2,10,12,0.25,0.0304
93,0.88,1,4,5,0.32,0.389
94,0.88,0,8,8,0.0,0.00406
95,0.88,0,9,9,0.0,0.00193
96,0.88,0,6,6,0.0,0.0183
97,0.88,1,18,19,0.07,2.43e-05
98,0.88,3,13,16,0.29,0.0177
99,0.88,1,18,19,0.07,2.43e-05
100,0.88,0,4,4,0.0,0.0846
2,0.89,5,0,5,inf,0.0
4,0.89,0,0,0,,
5,0.89,0,0,0,,
6,0.89,0,0,0,,
7,0.89,0,0,0,,
8,0.89,0,0,0,,
9,0.89,0,0,0,,
10,0.89,0,0,0,,
11,0.89,0,0,0,,
13,0.89,0,0,0,,
14,0.89,0,0,0,,
15,0.89,0,0,0,,
16,0.89,0,0,0,,
17,0.89,0,0,0,,
18,0.89,0,0,0,,
19,0.89,0,0,0,,
20,0.89,0,0,0,,
21,0.89,0,0,0,,
22,0.89,0,0,0,,
23,0.89,0,0,0,,
24,0.89,0,1,1,0.0,1.0
25,0.89,0,0,0,,
27,0.89,0,0,0,,
28,0.89,0,0,0,,
29,0.89,0,0,0,,
30,0.89,0,0,0,,
31,0.89,0,0,0,,
32,0.89,0,0,0,,
33,0.89,0,0,0,,
34,0.89,0,0,0,,
35,0.89,0,0,0,,
36,0.89,0,0,0,,
37,0.89,0,0,0,,
38,0.89,0,0,0,,
39,0.89,0,0,0,,
40,0.89,0,0,0,,
41,0.89,0,1,1,0.0,1.0
42,0.89,0,0,0,,
43,0.89,0,0,0,,
44,0.89,0,1,1,0.0,1.0
45,0.89,0,0,0,,
47,0.89,0,0,0,,
48,0.89,0,2,2,0.0,0.417
49,0.89,0,0,0,,
50,0.89,0,0,0,,
51,0.89,1,1,2,1.27,0.546
52,0.89,3,2,5,1.9,0.211
53,0.89,0,0,0,,
54,0.89,2,1,3,2.54,0.187
55,0.89,0,0,0,,
56,0.89,2,0,2,inf,0.0
57,0.89,0,2,2,0.0,0.417
58,0.89,0,2,2,0.0,0.417
59,0.89,0,2,2,0.0,0.417
60,0.89,0,0,0,,
61,0.89,0,6,6,0.0,0.0183
62,0.89,0,4,4,0.0,0.0846
63,0.89,0,3,3,0.0,0.185
64,0.89,1,0,1,inf,0.0
65,0.89,0,3,3,0.0,0.185
66,0.89,1,2,3,0.63,1.0
68,0.89,2,7,9,0.36,0.194
69,0.89,0,1,1,0.0,1.0
70,0.89,2,4,6,0.63,0.777
71,0.89,2,1,3,2.54,0.187
72,0.89,0,3,3,0.0,0.185
73,0.89,0,5,5,0.0,0.0391
74,0.89,1,3,4,0.42,0.737
75,0.89,0,0,0,,
76,0.89,0,1,1,0.0,1.0
77,0.89,0,0,0,,
78,0.89,0,7,7,0.0,0.00859
79,0.89,4,7,11,0.72,0.671
80,0.89,0,3,3,0.0,0.185
81,0.89,0,3,3,0.0,0.185
82,0.89,3,1,4,3.8,0.0458
83,0.89,0,3,3,0.0,0.185
84,0.89,5,3,8,2.11,0.0917
85,0.89,1,1,2,1.27,0.546
86,0.89,1,1,2,1.27,0.546
87,0.89,0,10,10,0.0,0.000925
88,0.89,1,9,10,0.14,0.0131
89,0.89,1,14,15,0.09,0.000402
90,0.89,0,8,8,0.0,0.00406
91,0.89,1,10,11,0.13,0.00657
92,0.89,2,10,12,0.25,0.0304
93,0.89,1,4,5,0.32,0.389
94,0.89,0,8,8,0.0,0.00406
95,0.89,0,9,9,0.0,0.00193
96,0.89,0,6,6,0.0,0.0183
97,0.89,1,18,19,0.07,2.43e-05
98,0.89,3,13,16,0.29,0.0177
99,0.89,1,18,19,0.07,2.43e-05
100,0.89,0,4,4,0.0,0.0846
2,0.9,0,0,0,,
4,0.9,0,0,0,,
5,0.9,0,0,0,,
6,0.9,0,0,0,,
7,0.9,0,0,0,,
8,0.9,0,0,0,,
9,0.9,0,0,0,,
10,0.9,0,0,0,,
11,0.9,0,0,0,,
13,0.9,0,0,0,,
14,0.9,0,0,0,,
15,0.9,0,0,0,,
16,0.9,0,0,0,,
17,0.9,0,0,0,,
18,0.9,0,0,0,,
19,0.9,0,0,0,,
20,0.9,0,0,0,,
21,0.9,0,0,0,,
22,0.9,0,0,0,,
23,0.9,0,0,0,,
24,0.9,0,1,1,0.0,1.0
25,0.9,0,0,0,,
27,0.9,0,0,0,,
28,0.9,0,0,0,,
29,0.9,0,0,0,,
30,0.9,0,0,0,,
31,0.9,0,0,0,,
32,0.9,0,0,0,,
33,0.9,0,0,0,,
34,0.9,0,0,0,,
35,0.9,0,0,0,,
36,0.9,0,0,0,,
37,0.9,0,0,0,,
38,0.9,0,0,0,,
39,0.9,0,0,0,,
40,0.9,0,0,0,,
41,0.9,0,1,1,0.0,1.0
42,0.9,0,0,0,,
43,0.9,0,0,0,,
44,0.9,0,1,1,0.0,1.0
45,0.9,0,0,0,,
47,0.9,0,0,0,,
48,0.9,0,2,2,0.0,0.417
49,0.9,0,0,0,,
50,0.9,0,0,0,,
51,0.9,1,1,2,1.27,0.546
52,0.9,3,2,5,1.9,0.211
53,0.9,0,0,0,,
54,0.9,2,1,3,2.54,0.187
55,0.9,0,0,0,,
56,0.9,2,0,2,inf,0.0
57,0.9,0,2,2,0.0,0.417
58,0.9,0,2,2,0.0,0.417
59,0.9,0,2,2,0.0,0.417
60,0.9,0,0,0,,
61,0.9,0,6,6,0.0,0.0183
62,0.9,0,4,4,0.0,0.0846
63,0.9,0,3,3,0.0,0.185
64,0.9,1,0,1,inf,0.0
65,0.9,0,3,3,0.0,0.185
66,0.9,1,2,3,0.63,1.0
68,0.9,2,7,9,0.36,0.194
69,0.9,0,1,1,0.0,1.0
70,0.9,2,4,6,0.63,0.777
71,0.9,2,1,3,2.54,0.187
72,0.9,0,3,3,0.0,0.185
73,0.9,0,5,5,0.0,0.0391
74,0.9,1,3,4,0.42,0.737
75,0.9,0,0,0,,
76,0.9,0,1,1,0.0,1.0
77,0.9,0,0,0,,
78,0.9,0,7,7,0.0,0.00859
79,0.9,4,7,11,0.72,0.671
80,0.9,0,3,3,0.0,0.185
81,0.9,0,3,3,0.0,0.185
82,0.9,3,1,4,3.8,0.0458
83,0.9,0,3,3,0.0,0.185
84,0.9,5,3,8,2.11,0.0917
85,0.9,1,1,2,1.27,0.546
86,0.9,1,1,2,1.27,0.546
87,0.9,0,10,10,0.0,0.000925
88,0.9,1,9,10,0.14,0.0131
89,0.9,1,14,15,0.09,0.000402
90,0.9,0,8,8,0.0,0.00406
91,0.9,1,10,11,0.13,0.00657
92,0.9,2,10,12,0.25,0.0304
93,0.9,1,4,5,0.32,0.389
94,0.9,0,8,8,0.0,0.00406
95,0.9,0,9,9,0.0,0.00193
96,0.9,0,6,6,0.0,0.0183
97,0.9,1,18,19,0.07,2.43e-05
98,0.9,3,13,16,0.29,0.0177
99,0.9,1,18,19,0.07,2.43e-05
100,0.9,0,4,4,0.0,0.0846
2,0.91,0,1,1,0.0,1.0
4,0.91,0,0,0,,
5,0.91,0,0,0,,
6,0.91,0,0,0,,
7,0.91,0,0,0,,
8,0.91,0,0,0,,
9,0.91,0,0,0,,
10,0.91,0,0,0,,
11,0.91,0,0,0,,
13,0.91,0,0,0,,
14,0.91,0,0,0,,
15,0.91,0,0,0,,
16,0.91,0,0,0,,
17,0.91,0,0,0,,
18,0.91,0,0,0,,
19,0.91,0,0,0,,
20,0.91,0,0,0,,
21,0.91,0,0,0,,
22,0.91,0,0,0,,
23,0.91,0,0,0,,
24,0.91,0,1,1,0.0,1.0
25,0.91,0,0,0,,
27,0.91,0,0,0,,
28,0.91,0,0,0,,
29,0.91,0,0,0,,
30,0.91,0,0,0,,
31,0.91,0,0,0,,
32,0.91,0,0,0,,
33,0.91,0,0,0,,
34,0.91,0,0,0,,
35,0.91,0,0,0,,
36,0.91,0,0,0,,
37,0.91,0,0,0,,
38,0.91,0,0,0,,
39,0.91,0,0,0,,
40,0.91,0,0,0,,
41,0.91,0,1,1,0.0,1.0
42,0.91,0,0,0,,
43,0.91,0,0,0,,
44,0.91,0,1,1,0.0,1.0
45,0.91,0,0,0,,
47,0.91,0,0,0,,
48,0.91,0,2,2,0.0,0.417
49,0.91,0,0,0,,
50,0.91,0,0,0,,
51,0.91,1,1,2,1.27,0.546
52,0.91,3,2,5,1.9,0.211
53,0.91,0,0,0,,
54,0.91,2,1,3,2.54,0.187
55,0.91,0,0,0,,
56,0.91,2,0,2,inf,0.0
57,0.91,0,2,2,0.0,0.417
58,0.91,0,2,2,0.0,0.417
59,0.91,0,2,2,0.0,0.417
60,0.91,0,0,0,,
61,0.91,0,6,6,0.0,0.0183
62,0.91,0,4,4,0.0,0.0846
63,0.91,0,3,3,0.0,0.185
64,0.91,1,0,1,inf,0.0
65,0.91,0,3,3,0.0,0.185
66,0.91,1,2,3,0.63,1.0
68,0.91,2,7,9,0.36,0.194
69,0.91,0,1,1,0.0,1.0
70,0.91,2,4,6,0.63,0.777
71,0.91,2,1,3,2.54,0.187
72,0.91,0,3,3,0.0,0.185
73,0.91,0,5,5,0.0,0.0391
74,0.91,1,3,4,0.42,0.737
75,0.91,0,0,0,,
76,0.91,0,1,1,0.0,1.0
77,0.91,0,0,0,,
78,0.91,0,7,7,0.0,0.00859
79,0.91,4,7,11,0.72,0.671
80,0.91,0,3,3,0.0,0.185
81,0.91,0,3,3,0.0,0.185
82,0.91,3,1,4,3.8,0.0458
83,0.91,0,3,3,0.0,0.185
84,0.91,5,3,8,2.11,0.0917
85,0.91,1,1,2,1.27,0.546
86,0.91,1,1,2,1.27,0.546
87,0.91,0,10,10,0.0,0.000925
88,0.91,1,9,10,0.14,0.0131
89,0.91,1,14,15,0.09,0.000402
90,0.91,0,8,8,0.0,0.00406
91,0.91,1,10,11,0.13,0.00657
92,0.91,2,10,12,0.25,0.0304
93,0.91,1,4,5,0.32,0.389
94,0.91,0,8,8,0.0,0.00406
95,0.91,0,9,9,0.0,0.00193
96,0.91,0,6,6,0.0,0.0183
97,0.91,1,18,19,0.07,2.43e-05
98,0.91,3,13,16,0.29,0.0177
99,0.91,1,18,19,0.07,2.43e-05
100,0.91,0,4,4,0.0,0.0846
2,0.92,0,0,0,,
4,0.92,0,0,0,,
5,0.92,0,0,0,,
6,0.92,0,0,0,,
7,0.92,0,0,0,,
8,0.92,0,0,0,,
9,0.92,0,0,0,,
10,0.92,0,0,0,,
11,0.92,0,0,0,,
13,0.92,0,0,0,,
14,0.92,0,0,0,,
15,0.92,0,0,0,,
16,0.92,0,0,0,,
17,0.92,0,0,0,,
18,0.92,0,0,0,,
19,0.92,0,0,0,,
20,0.92,0,0,0,,
21,0.92,0,0,0,,
22,0.92,0,0,0,,
23,0.92,0,0,0,,
24,0.92,0,1,1,0.0,1.0
25,0.92,0,0,0,,
27,0.92,0,0,0,,
28,0.92,0,0,0,,
29,0.92,0,0,0,,
30,0.92,0,0,0,,
31,0.92,0,0,0,,
32,0.92,0,0,0,,
33,0.92,0,0,0,,
34,0.92,0,0,0,,
35,0.92,0,0,0,,
36,0.92,0,0,0,,
37,0.92,0,0,0,,
38,0.92,0,0,0,,
39,0.92,0,0,0,,
40,0.92,0,0,0,,
41,0.92,0,1,1,0.0,1.0
42,0.92,0,0,0,,
43,0.92,0,0,0,,
44,0.92,0,1,1,0.0,1.0
45,0.92,0,0,0,,
47,0.92,0,0,0,,
48,0.92,0,2,2,0.0,0.417
49,0.92,0,0,0,,
50,0.92,0,0,0,,
51,0.92,1,1,2,1.27,0.546
52,0.92,3,2,5,1.9,0.211
53,0.92,0,0,0,,
54,0.92,2,1,3,2.54,0.187
55,0.92,0,0,0,,
56,0.92,2,0,2,inf,0.0
57,0.92,0,2,2,0.0,0.417
58,0.92,0,2,2,0.0,0.417
59,0.92,0,2,2,0.0,0.417
60,0.92,0,0,0,,
61,0.92,0,6,6,0.0,0.0183
62,0.92,0,4,4,0.0,0.0846
63,0.92,0,3,3,0.0,0.185
64,0.92,1,0,1,inf,0.0
65,0.92,0,3,3,0.0,0.185
66,0.92,1,2,3,0.63,1.0
68,0.92,2,7,9,0.36,0.194
69,0.92,0,1,1,0.0,1.0
70,0.92,2,4,6,0.63,0.777
71,0.92,2,1,3,2.54,0.187
72,0.92,0,3,3,0.0,0.185
73,0.92,0,5,5,0.0,0.0391
74,0.92,1,3,4,0.42,0.737
75,0.92,0,0,0,,
76,0.92,0,1,1,0.0,1.0
77,0.92,0,0,0,,
78,0.92,0,7,7,0.0,0.00859
79,0.92,4,7,11,0.72,0.671
80,0.92,0,3,3,0.0,0.185
81,0.92,0,3,3,0.0,0.185
82,0.92,3,1,4,3.8,0.0458
83,0.92,0,3,3,0.0,0.185
84,0.92,5,3,8,2.11,0.0917
85,0.92,1,1,2,1.27,0.546
86,0.92,1,1,2,1.27,0.546
87,0.92,0,10,10,0.0,0.000925
88,0.92,1,9,10,0.14,0.0131
89,0.92,1,14,15,0.09,0.000402
90,0.92,0,8,8,0.0,0.00406
91,0.92,1,10,11,0.13,0.00657
92,0.92,2,10,12,0.25,0.0304
93,0.92,1,4,5,0.32,0.389
94,0.92,0,8,8,0.0,0.00406
95,0.92,0,9,9,0.0,0.00193
96,0.92,0,6,6,0.0,0.0183
97,0.92,1,18,19,0.07,2.43e-05
98,0.92,3,13,16,0.29,0.0177
99,0.92,1,18,19,0.07,2.43e-05
100,0.92,0,4,4,0.0,0.0846
2,0.93,0,0,0,,
4,0.93,0,0,0,,
5,0.93,0,0,0,,
6,0.93,0,0,0,,
7,0.93,0,0,0,,
8,0.93,0,0,0,,
9,0.93,0,0,0,,
10,0.93,0,0,0,,
11,0.93,0,0,0,,
13,0.93,0,0,0,,
14,0.93,0,0,0,,
15,0.93,0,0,0,,
16,0.93,0,0,0,,
17,0.93,0,0,0,,
18,0.93,0,0,0,,
19,0.93,0,0,0,,
20,0.93,0,0,0,,
21,0.93,0,0,0,,
22,0.93,0,0,0,,
23,0.93,0,0,0,,
24,0.93,0,1,1,0.0,1.0
25,0.93,0,0,0,,
27,0.93,0,0,0,,
28,0.93,0,0,0,,
29,0.93,0,0,0,,
30,0.93,0,0,0,,
31,0.93,0,0,0,,
32,0.93,0,0,0,,
33,0.93,0,0,0,,
34,0.93,0,0,0,,
35,0.93,0,0,0,,
36,0.93,0,0,0,,
37,0.93,0,0,0,,
38,0.93,0,0,0,,
39,0.93,0,0,0,,
40,0.93,0,0,0,,
41,0.93,0,1,1,0.0,1.0
42,0.93,0,0,0,,
43,0.93,0,0,0,,
44,0.93,0,1,1,0.0,1.0
45,0.93,0,0,0,,
47,0.93,0,0,0,,
48,0.93,0,2,2,0.0,0.417
49,0.93,0,0,0,,
50,0.93,0,0,0,,
51,0.93,1,1,2,1.27,0.546
52,0.93,3,2,5,1.9,0.211
53,0.93,0,0,0,,
54,0.93,2,1,3,2.54,0.187
55,0.93,0,0,0,,
56,0.93,2,0,2,inf,0.0
57,0.93,0,2,2,0.0,0.417
58,0.93,0,2,2,0.0,0.417
59,0.93,0,2,2,0.0,0.417
60,0.93,0,0,0,,
61,0.93,0,6,6,0.0,0.0183
